Date,Individual_Stablecoin_Supply,Total_Chain_Supply,stablecoin_dominance
2020-12-30 19:00:00,3726406372.6,19559297838.5,19.05%
2020-12-31 19:00:00,3893410589.34,20060609045.05,19.41%
2021-01-01 19:00:00,4030246722.22,20362770483.4,19.79%
2021-01-02 19:00:00,4111944150.29,20513412495.87,20.05%
2021-01-03 19:00:00,4187290358.96,20707513277.83,20.22%
2021-01-04 19:00:00,4162394452.88,20609083298.46,20.20%
2021-01-05 19:00:00,4204437071.31,20939846425.87,20.08%
2021-01-06 19:00:00,4373929536.16,21455277364.06,20.39%
2021-01-07 19:00:00,4482501678.82,21710498475.35,20.65%
2021-01-08 19:00:00,4521776452.58,21940812868.21,20.61%
2021-01-09 19:00:00,4615646420.95,22257098578.22,20.74%
2021-01-10 19:00:00,4593196234.14,21967587792.84,20.91%
2021-01-11 19:00:00,4624912409.74,22337407710.31,20.70%
2021-01-12 19:00:00,4611488585.59,22467456172.8,20.53%
2021-01-13 19:00:00,4635586712.67,22738992978.16,20.39%
2021-01-14 19:00:00,4696667631.31,22675227152.06,20.71%
2021-01-15 19:00:00,4841660925.35,22885507301.73,21.16%
2021-01-16 19:00:00,4994597398.19,23109087071.17,21.61%
2021-01-17 19:00:00,4989332779,23097696828.66,21.60%
2021-01-18 19:00:00,5047622307.91,23164266275.66,21.79%
2021-01-19 19:00:00,5108423625.42,23308933393.64,21.92%
2021-01-20 19:00:00,5286807354.29,23471460454.56,22.52%
2021-01-21 19:00:00,5324277785.64,23426829991.97,22.73%
2021-01-22 19:00:00,5419148344.56,23663032178.27,22.90%
2021-01-23 19:00:00,5462421712.34,23736255695.26,23.01%
2021-01-24 19:00:00,5458574588.92,23825253488.55,22.91%
2021-01-25 19:00:00,5322529924.12,23872493088.94,22.30%
2021-01-26 19:00:00,5363649068.63,24166012634.98,22.20%
2021-01-27 19:00:00,5472160350.5,24255302621.32,22.56%
2021-01-28 19:00:00,5635472364.03,24770548228.44,22.75%
2021-01-29 19:00:00,5733251799.13,25237243495.7,22.72%
2021-01-30 19:00:00,5742216926.48,25295924854.94,22.70%
2021-01-31 19:00:00,5802763845.5,25481357230.93,22.77%
2021-02-01 19:00:00,5860606863.27,25411290428.17,23.06%
2021-02-02 19:00:00,5864792328.42,26329527309.13,22.27%
2021-02-03 19:00:00,6005166213.17,28465637365.55,21.10%
2021-02-04 19:00:00,6114854976.29,28797858102.74,21.23%
2021-02-05 19:00:00,6218282354.77,29273610775.36,21.24%
2021-02-06 19:00:00,6345399802.53,29359415916.8,21.61%
2021-02-07 19:00:00,6388269712.12,29736620143.02,21.48%
2021-02-08 19:00:00,6397010400.8,30091689899,21.26%
2021-02-09 19:00:00,6594766788.04,30380268280.97,21.71%
2021-02-10 19:00:00,6678416994.45,30550697679.99,21.86%
2021-02-11 19:00:00,6750731783.29,30624574081.56,22.04%
2021-02-12 19:00:00,6933549130.17,30979598872.22,22.38%
2021-02-13 19:00:00,7148154580.08,31307805630.89,22.83%
2021-02-14 19:00:00,7256216323.14,31285781265.46,23.19%
2021-02-15 19:00:00,7234779333.61,31409904322.19,23.03%
2021-02-16 19:00:00,7066837503.53,31407113490.14,22.50%
2021-02-17 19:00:00,7033392320.81,31700287979.15,22.19%
2021-02-18 19:00:00,7174858206.06,31916436709.46,22.48%
2021-02-19 19:00:00,7410067143.46,32675493966.1,22.68%
2021-02-20 19:00:00,7560517565.84,32925219133.74,22.96%
2021-02-21 19:00:00,7572010356.63,32838312417.27,23.06%
2021-02-22 19:00:00,7839954018.26,32867467178.92,23.85%
2021-02-23 19:00:00,7949776868.8,32959559139.27,24.12%
2021-02-24 19:00:00,8133250501.58,33339517098.11,24.40%
2021-02-25 19:00:00,8141918466.25,33106243396.57,24.59%
2021-02-26 19:00:00,8509906286.05,33605797685.68,25.32%
2021-02-27 19:00:00,8657611663.75,33496220724.23,25.85%
2021-02-28 19:00:00,8641553805.15,34069121880.98,25.36%
2021-03-01 19:00:00,8593827062.63,34110777479.4,25.19%
2021-03-02 19:00:00,8508877601.52,34244901414.44,24.85%
2021-03-03 19:00:00,8355218839.77,33765692990.22,24.74%
2021-03-04 19:00:00,8433096111.75,33947735154.41,24.84%
2021-03-05 19:00:00,8532820568.51,33953242268.18,25.13%
2021-03-06 19:00:00,8710160895.19,34053741755.06,25.58%
2021-03-07 19:00:00,8748205976.31,34250626952.69,25.54%
2021-03-08 19:00:00,8708806159.13,34115762940.64,25.53%
2021-03-09 19:00:00,8713082526.41,34461211025.57,25.28%
2021-03-10 19:00:00,8744090977.36,34444400775.99,25.39%
2021-03-11 19:00:00,8780711257.36,34731003707.24,25.28%
2021-03-12 19:00:00,8952912052.52,35039230399.79,25.55%
2021-03-13 19:00:00,8880033192.88,34979772715.96,25.39%
2021-03-14 20:00:00,8895561247.24,35032529765.58,25.39%
2021-03-15 20:00:00,8951564504.09,34702871573.02,25.79%
2021-03-16 20:00:00,9023655973.83,35063532463.77,25.74%
2021-03-17 20:00:00,9105581177.51,35360511338.53,25.75%
2021-03-18 20:00:00,9261663969.4,35677401107.43,25.96%
2021-03-19 20:00:00,9368844317.18,35888515385.37,26.11%
2021-03-20 20:00:00,9350736809.99,35988715136.1,25.98%
2021-03-21 20:00:00,9468458679.78,36167668979.85,26.18%
2021-03-22 20:00:00,9648117090.88,36378960174.58,26.52%
2021-03-23 20:00:00,9508540231.66,36263431832.69,26.22%
2021-03-24 20:00:00,9642611261.89,36402179263.24,26.49%
2021-03-25 20:00:00,9812945903.65,36517518418.47,26.87%
2021-03-26 20:00:00,10004814501.97,36956755470.85,27.07%
2021-03-27 20:00:00,9565744542.93,36625981900.11,26.12%
2021-03-28 20:00:00,9395523723.48,36668804636.36,25.62%
2021-03-29 20:00:00,9239316968.41,36487753171.48,25.32%
2021-03-30 20:00:00,9328483575.33,36832056370.65,25.33%
2021-03-31 20:00:00,9250477137.59,36715767392.68,25.19%
2021-04-01 20:00:00,9337172431.35,36301657921.03,25.72%
2021-04-02 20:00:00,9177804413.6,36585645536.56,25.09%
2021-04-03 20:00:00,9344998405,38980022703.7,23.97%
2021-04-04 20:00:00,9250736062.13,38713920607.71,23.90%
2021-04-05 20:00:00,9356070491.74,38833057748.22,24.09%
2021-04-06 20:00:00,9313374371.95,39142265203.57,23.79%
2021-04-07 20:00:00,9351194383.39,38965090070.87,24.00%
2021-04-08 20:00:00,9485476733.07,39665208090.6,23.91%
2021-04-09 20:00:00,9530033204.89,40131784886.2,23.75%
2021-04-10 20:00:00,9517233219.73,40076023138.65,23.75%
2021-04-11 20:00:00,9467154234.84,40120217925.79,23.60%
2021-04-12 20:00:00,9350289179.74,39718901228.63,23.54%
2021-04-13 20:00:00,9649000939.62,40313190169.63,23.94%
2021-04-14 20:00:00,9852705959.93,40801779928.57,24.15%
2021-04-15 20:00:00,10084219000.42,41312301283.3,24.41%
2021-04-16 20:00:00,10313282347.18,42140638134.45,24.47%
2021-04-17 20:00:00,10494705897.85,42708745318.89,24.57%
2021-04-18 20:00:00,10530336456.85,43072941945.96,24.45%
2021-04-19 20:00:00,10820134238.23,43136573043.85,25.08%
2021-04-20 20:00:00,10858074874.15,44124058756.77,24.61%
2021-04-21 20:00:00,10920643338.19,44062162087.93,24.78%
2021-04-22 20:00:00,10872214131.52,43820224703.57,24.81%
2021-04-23 20:00:00,11268854956.4,44453867687.73,25.35%
2021-04-24 20:00:00,11409759215.35,44530331970.34,25.62%
2021-04-25 20:00:00,11465202602.88,45154256259.54,25.39%
2021-04-26 20:00:00,11662466760.47,45543025535.54,25.61%
2021-04-27 20:00:00,11564269916.89,45304120287.35,25.53%
2021-04-28 20:00:00,11647034531.41,45794604143.3,25.43%
2021-04-29 20:00:00,11542232254.12,45351381293.97,25.45%
2021-04-30 20:00:00,11742795280.73,45626599486.73,25.74%
2021-05-01 20:00:00,11631215719.68,46017021389.29,25.28%
2021-05-02 20:00:00,11484905483.65,45336935833.98,25.33%
2021-05-03 20:00:00,11691159005.8,46163973080.61,25.33%
2021-05-04 20:00:00,11833794614.65,46346632353.6,25.53%
2021-05-05 20:00:00,12073182476.9,46953263543.1,25.71%
2021-05-06 20:00:00,12005667255.68,47492719101.73,25.28%
2021-05-07 20:00:00,12342119362.8,47976272872.12,25.73%
2021-05-08 20:00:00,12523790600.65,48267323884.01,25.95%
2021-05-09 20:00:00,12630860109.9,48606484725.7,25.99%
2021-05-10 20:00:00,12730480638.29,49110076436.18,25.92%
2021-05-11 20:00:00,12788754211.27,49651458706.43,25.76%
2021-05-12 20:00:00,12755727067.03,49508519503.82,25.76%
2021-05-13 20:00:00,13044467289.48,49090613186.46,26.57%
2021-05-14 20:00:00,13136995869.58,49618993438.19,26.48%
2021-05-15 20:00:00,13344530475.29,49729787592.57,26.83%
2021-05-16 20:00:00,13441019546.62,49832995147.86,26.97%
2021-05-17 20:00:00,13425484369.52,50853230046.24,26.40%
2021-05-18 20:00:00,13736843746.07,50652418856.09,27.12%
2021-05-19 20:00:00,14355726684.59,50253415604.24,28.57%
2021-05-20 20:00:00,15102823862.73,51835539512.73,29.14%
2021-05-21 20:00:00,16079265871.51,53020317764.45,30.33%
2021-05-22 20:00:00,16436717550.95,53224521241.36,30.88%
2021-05-23 20:00:00,16960336601.31,53303844491.3,31.82%
2021-05-24 20:00:00,17112873587.7,53628438686.67,31.91%
2021-05-25 20:00:00,17394924389.5,54238385995.08,32.07%
2021-05-26 20:00:00,17844427361.43,54892621386.82,32.51%
2021-05-27 20:00:00,18119057658.53,55125339225.65,32.87%
2021-05-28 20:00:00,18424509212.27,55332230090.53,33.30%
2021-05-29 20:00:00,18443728456.9,55164232894.33,33.43%
2021-05-30 20:00:00,18621656786.63,55449927548.72,33.58%
2021-05-31 20:00:00,18749354581.18,57559810688.42,32.57%
2021-06-01 20:00:00,18725366972.81,58790985360.97,31.85%
2021-06-02 20:00:00,18594683078.96,58803580277.92,31.62%
2021-06-03 20:00:00,18704061591.16,59055487670.21,31.67%
2021-06-04 20:00:00,18619312319.51,59430664960.78,31.33%
2021-06-05 20:00:00,18773024143.01,59793978600.19,31.40%
2021-06-06 20:00:00,18879445901.47,60283610115.21,31.32%
2021-06-07 20:00:00,18696643237.16,59937687441.33,31.19%
2021-06-08 20:00:00,18875488526.06,60151060303.23,31.38%
2021-06-09 20:00:00,18799898061.12,60136538952.97,31.26%
2021-06-10 20:00:00,18843718960.26,60090814728.28,31.36%
2021-06-11 20:00:00,18889265295.65,60164054795.22,31.40%
2021-06-12 20:00:00,18835817354.13,60205897349.52,31.29%
2021-06-13 20:00:00,19030134645.69,60401134672.22,31.51%
2021-06-14 20:00:00,18941821026.54,60202276024.77,31.46%
2021-06-15 20:00:00,18756343640.74,60055409818.91,31.23%
2021-06-16 20:00:00,18942104842.65,59635362297.32,31.76%
2021-06-17 20:00:00,19166942101.08,59851114356.98,32.02%
2021-06-18 20:00:00,19375055188.93,60086632653.42,32.25%
2021-06-19 20:00:00,19549881214.65,60231828170.21,32.46%
2021-06-20 20:00:00,19864045003.06,61002799865.88,32.56%
2021-06-21 20:00:00,20452369845.91,60811783387.38,33.63%
2021-06-22 20:00:00,20882425573.27,61648910466.64,33.87%
2021-06-23 20:00:00,21033054502.29,61832703306.86,34.02%
2021-06-24 20:00:00,21119594125.22,62129518609.44,33.99%
2021-06-25 20:00:00,21390182160.05,62268230874.19,34.35%
2021-06-26 20:00:00,21463676111.69,62525746624.24,34.33%
2021-06-27 20:00:00,21670640739.76,62755672232.18,34.53%
2021-06-28 20:00:00,21068831433.65,62098241656.27,33.93%
2021-06-29 20:00:00,20829758290.9,61805083574.32,33.70%
2021-06-30 20:00:00,20899742967.86,62131651370.67,33.64%
2021-07-01 20:00:00,21032319983.96,62435067124.02,33.69%
2021-07-02 20:00:00,21111231112.76,62974823799.95,33.52%
2021-07-03 20:00:00,21133000095.05,62963003519.34,33.56%
2021-07-04 20:00:00,21096232553.5,62815174234.34,33.58%
2021-07-05 20:00:00,21191906710.45,63247344153.13,33.51%
2021-07-06 20:00:00,21448499031.38,63614337146.05,33.72%
2021-07-07 20:00:00,21510973685.11,63563091497.24,33.84%
2021-07-08 20:00:00,21644218141.84,63757141109.05,33.95%
2021-07-09 20:00:00,21718156982.94,63737737803.85,34.07%
2021-07-10 20:00:00,21776193505.98,63809674114.78,34.13%
2021-07-11 20:00:00,21746661396.1,63685550354.7,34.15%
2021-07-12 20:00:00,21715454250.82,62797792730.78,34.58%
2021-07-13 20:00:00,21700149491.61,62831390487.51,34.54%
2021-07-14 20:00:00,21577910478.18,63534842609.63,33.96%
2021-07-15 20:00:00,21931835831.86,63632444954.77,34.47%
2021-07-16 20:00:00,21952028145.72,63075233739.95,34.80%
2021-07-17 20:00:00,21985891130.97,63226545573.07,34.77%
2021-07-18 20:00:00,22213237874.74,63554302276.9,34.95%
2021-07-19 20:00:00,22454204368.71,63743616308.27,35.23%
2021-07-20 20:00:00,22478912737.42,63783655471.38,35.24%
2021-07-21 20:00:00,22636434098.61,64157839624.63,35.28%
2021-07-22 20:00:00,22477012181.19,63842148053.88,35.21%
2021-07-23 20:00:00,22487239477.07,64031359642.97,35.12%
2021-07-24 20:00:00,22566323588.19,64358099073,35.06%
2021-07-25 20:00:00,22711887700.41,64493812323.66,35.22%
2021-07-26 20:00:00,22516046431.24,64552425534.65,34.88%
2021-07-27 20:00:00,22766526248.13,65010749850.11,35.02%
2021-07-28 20:00:00,22716354241.94,64829701297,35.04%
2021-07-29 20:00:00,22706333133.97,65013396670.89,34.93%
2021-07-30 20:00:00,22970068989.04,65438584607.75,35.10%
2021-07-31 20:00:00,22853091228.43,65227694292.47,35.04%
2021-08-01 20:00:00,22884131740.3,65179906292.95,35.11%
2021-08-02 20:00:00,22927349398.59,65160333502.71,35.19%
2021-08-03 20:00:00,22963025369.54,65263658593.51,35.19%
2021-08-04 20:00:00,23123676166.4,66084935424.78,34.99%
2021-08-05 20:00:00,23243852177.43,66619907273.81,34.89%
2021-08-06 20:00:00,23286957590.16,66860243606.38,34.83%
2021-08-07 20:00:00,23397549266.26,67238435683.59,34.80%
2021-08-08 20:00:00,23510762244.27,67381426223.72,34.89%
2021-08-09 20:00:00,23324809663.7,67116329424.73,34.75%
2021-08-10 20:00:00,23220719326.05,66892974729.58,34.71%
2021-08-11 20:00:00,23139532161.76,67094132362.68,34.49%
2021-08-12 20:00:00,23211112411.98,67192724927.03,34.54%
2021-08-13 20:00:00,23097724834,66859002958.13,34.55%
2021-08-14 20:00:00,23043994027.87,66914605101.44,34.44%
2021-08-15 20:00:00,23041948356.84,66990121571.11,34.40%
2021-08-16 20:00:00,23057871553.17,66962945458.81,34.43%
2021-08-17 20:00:00,23017111575.26,66849097048.62,34.43%
2021-08-18 20:00:00,22919737035.02,67069397949.71,34.17%
2021-08-19 20:00:00,22803249655,67456039452.82,33.80%
2021-08-20 20:00:00,22557612760.85,67352609777.18,33.49%
2021-08-21 20:00:00,22546897257.36,67308700609.61,33.50%
2021-08-22 20:00:00,22558987679.55,67620585635.36,33.36%
2021-08-23 20:00:00,22610685801.43,67675236017.04,33.41%
2021-08-24 20:00:00,22554463085.31,69444545573.7,32.48%
2021-08-25 20:00:00,22672012858.01,69524265558.34,32.61%
2021-08-26 20:00:00,22740140266.16,69449735178.45,32.74%
2021-08-27 20:00:00,22757703599.8,69735456435.25,32.63%
2021-08-28 20:00:00,22868730990.86,69809520371.01,32.76%
2021-08-29 20:00:00,22794693511.64,69705167824.35,32.70%
2021-08-30 20:00:00,22744103499.68,69505047988.39,32.72%
2021-08-31 20:00:00,22833499686.74,70074876046.03,32.58%
2021-09-01 20:00:00,22694267734.79,70265067408.65,32.30%
2021-09-02 20:00:00,22828569801.37,70442466343.51,32.41%
2021-09-03 20:00:00,22844568115.05,70550011849.98,32.38%
2021-09-04 20:00:00,22925178974.8,70600999536.51,32.47%
2021-09-05 20:00:00,22881663560.88,70816859708.35,32.31%
2021-09-06 20:00:00,22851109169.95,70876766493.22,32.24%
2021-09-07 20:00:00,23192704550.51,71297557412.58,32.53%
2021-09-08 20:00:00,23341583967.3,71366286432.25,32.71%
2021-09-09 20:00:00,23280144413.71,71475203255.63,32.57%
2021-09-10 20:00:00,23341358354.31,71285642261.28,32.74%
2021-09-11 20:00:00,23319363884.98,71406702652.8,32.66%
2021-09-12 20:00:00,23209942992.89,71403936184.19,32.51%
2021-09-13 20:00:00,23216493316.29,71104897764.05,32.65%
2021-09-14 20:00:00,23100999892.4,71072063149.74,32.50%
2021-09-15 20:00:00,23071325940.8,71053926229.03,32.47%
2021-09-16 20:00:00,23056549905.25,71093566283.67,32.43%
2021-09-17 20:00:00,23150465779.55,71352649902.85,32.45%
2021-09-18 20:00:00,23219116219.42,71252874049.07,32.59%
2021-09-19 20:00:00,23274341822.72,71410129104.1,32.59%
2021-09-20 20:00:00,23120566729.76,70917482876.16,32.60%
2021-09-21 20:00:00,23462908580.31,70895327717.52,33.10%
2021-09-22 20:00:00,23744994670.46,71573690511.55,33.18%
2021-09-23 20:00:00,23880077588.31,72175541852.55,33.09%
2021-09-24 20:00:00,24267301136.29,72632871536.3,33.41%
2021-09-25 20:00:00,24513924090.31,72916377824.8,33.62%
2021-09-26 20:00:00,24813387564.35,73217994154.34,33.89%
2021-09-27 20:00:00,24510177233.76,72326401564.41,33.89%
2021-09-28 20:00:00,24363364887.51,72247486315.62,33.72%
2021-09-29 20:00:00,24828974122.37,72431674652.2,34.28%
2021-09-30 20:00:00,25151140942.49,72297993421.29,34.79%
2021-10-01 20:00:00,25200574880.27,72389324682.22,34.81%
2021-10-02 20:00:00,25274437417.82,72533106486.68,34.85%
2021-10-03 20:00:00,25472696836.65,72757389345.99,35.01%
2021-10-04 20:00:00,25435162895.21,72684002325.74,34.99%
2021-10-05 20:00:00,25556047805.55,73064907302.88,34.98%
2021-10-06 20:00:00,25279846247.54,72494707216.3,34.87%
2021-10-07 20:00:00,25413522531.42,72363554008.01,35.12%
2021-10-08 20:00:00,25364932671.85,72323371919.05,35.07%
2021-10-09 20:00:00,25440538063.22,72504181857.13,35.09%
2021-10-10 20:00:00,25547455395.1,72585105621.89,35.20%
2021-10-11 20:00:00,25819779506.37,73291321808.95,35.23%
2021-10-12 20:00:00,25418096709.03,72700885079.09,34.96%
2021-10-13 20:00:00,25427787410.53,73207775606.78,34.73%
2021-10-14 20:00:00,25441916439.27,73374311361.73,34.67%
2021-10-15 20:00:00,25485253258.45,73370450831.54,34.74%
2021-10-16 20:00:00,25538657638.58,73494841077.49,34.75%
2021-10-17 20:00:00,25440897189.16,73520896690,34.60%
2021-10-18 20:00:00,24977536548.08,72868885882.42,34.28%
2021-10-19 20:00:00,24945340513.01,73240902787.66,34.06%
2021-10-20 20:00:00,25237473691.24,73689458520.02,34.25%
2021-10-21 20:00:00,25188691067.2,73706601226.63,34.17%
2021-10-22 20:00:00,25236100993.06,73935060155.15,34.13%
2021-10-23 20:00:00,25269533732.72,73997854159.83,34.15%
2021-10-24 20:00:00,25331586173.84,74031392925.13,34.22%
2021-10-25 20:00:00,25231268217.37,73911906231.03,34.14%
2021-10-26 20:00:00,25323418819.55,73882924991.57,34.28%
2021-10-27 20:00:00,25275386621.98,74179698354.81,34.07%
2021-10-28 20:00:00,25301389969.19,74398359325.2,34.01%
2021-10-29 20:00:00,25578784393.59,75303168008.21,33.97%
2021-10-30 20:00:00,25772723278.38,75425958424.17,34.17%
2021-10-31 20:00:00,25609917952.54,75406977576.01,33.96%
2021-11-01 20:00:00,25792048761.3,75991636145.95,33.94%
2021-11-02 20:00:00,26094560757.29,76917957729.43,33.93%
2021-11-03 20:00:00,26116166949.67,76825035025.96,33.99%
2021-11-04 20:00:00,26196785361.07,78062853682.04,33.56%
2021-11-05 20:00:00,26415338132.62,78384698446.88,33.70%
2021-11-06 20:00:00,26639269923.74,78315602785.72,34.02%
2021-11-07 19:00:00,26446451311.77,78395570049.72,33.73%
2021-11-08 19:00:00,26308324422.55,78324196567.39,33.59%
2021-11-09 19:00:00,26583233711.56,80731540644.44,32.93%
2021-11-10 19:00:00,26559635078.86,80744088266.1,32.89%
2021-11-11 19:00:00,26409033444.57,80322337296.85,32.88%
2021-11-12 19:00:00,26471183924.45,80392058558.29,32.93%
2021-11-13 19:00:00,26384914287.08,80482741750.32,32.78%
2021-11-14 19:00:00,26609848535.03,81002828757.51,32.85%
2021-11-15 19:00:00,26507283122.77,80380365889.1,32.98%
2021-11-16 19:00:00,26709904636.99,80775879553.07,33.07%
2021-11-17 19:00:00,26745462412.09,80501240191.94,33.22%
2021-11-18 19:00:00,26818998736.16,80303693567.53,33.40%
2021-11-19 19:00:00,27253373817.15,81233660359.23,33.55%
2021-11-20 19:00:00,27505936226.1,81615704913.41,33.70%
2021-11-21 19:00:00,27505697710.26,81053952876.23,33.94%
2021-11-22 19:00:00,27625835749.01,80483774714.91,34.32%
2021-11-23 19:00:00,27974856974.56,80748708485.84,34.64%
2021-11-24 19:00:00,28004295118.38,81030099511.55,34.56%
2021-11-25 19:00:00,28114285971.41,81063038660.96,34.68%
2021-11-26 19:00:00,28574154017.28,81441742248.76,35.09%
2021-11-27 19:00:00,28697222685.98,81663123631.75,35.14%
2021-11-28 19:00:00,28745502393.46,81763477167.51,35.16%
2021-11-29 19:00:00,28771928183.27,82179000164.39,35.01%
2021-11-30 19:00:00,28899926579.81,83888143028.87,34.45%
2021-12-01 19:00:00,29019099867.8,84506729012.03,34.34%
2021-12-02 19:00:00,29091307430.07,84613405710,34.38%
2021-12-03 19:00:00,29472348114.4,84807934573.23,34.75%
2021-12-04 19:00:00,29844122871.57,85103509219.42,35.07%
2021-12-05 19:00:00,30293003769.15,85614435376.46,35.38%
2021-12-06 19:00:00,30330797465.55,84952799337.9,35.70%
2021-12-07 19:00:00,30444558144.82,85266361322.64,35.71%
2021-12-08 19:00:00,30374617984.3,85331470946.52,35.60%
2021-12-09 19:00:00,30377808498.98,87532490850.09,34.70%
2021-12-10 19:00:00,30723296698.27,87891211696.61,34.96%
2021-12-11 19:00:00,30939177713.02,88381907854.76,35.01%
2021-12-12 19:00:00,31114950893.54,88632984635.35,35.11%
2021-12-13 19:00:00,31129889975.63,88446723942.69,35.20%
2021-12-14 19:00:00,31256179932.85,88910679505.15,35.15%
2021-12-15 19:00:00,31393978585.95,89098749749.64,35.24%
2021-12-16 19:00:00,31370298769.43,88740125293.09,35.35%
2021-12-17 19:00:00,31494381687.34,88720373471.67,35.50%
2021-12-18 19:00:00,31593328435.17,89097871479.95,35.46%
2021-12-19 19:00:00,31471301419.36,88983358889.85,35.37%
2021-12-20 19:00:00,31848904124.06,89427704301.68,35.61%
2021-12-21 19:00:00,32003512655.93,89569231011.78,35.73%
2021-12-22 19:00:00,31855259152.13,89617804064.78,35.55%
2021-12-23 19:00:00,32079175547.16,91427219640.93,35.09%
2021-12-24 19:00:00,31894183231,91310555242.56,34.93%
2021-12-25 19:00:00,31819628553.52,91280563253.56,34.86%
2021-12-26 19:00:00,31776024461.06,91375627241.72,34.78%
2021-12-27 19:00:00,31802305245.16,91377479654.47,34.80%
2021-12-28 19:00:00,31768292439.19,91037957691.81,34.90%
2021-12-29 19:00:00,31823242366.32,90904298328.09,35.01%
2021-12-30 19:00:00,31992888042.12,90237710368.75,35.45%
2021-12-31 19:00:00,32061974765.31,89887433381.14,35.67%
2022-01-01 19:00:00,32234486567.6,90445308970.57,35.64%
2022-01-02 19:00:00,32199731201.03,90203848855.17,35.70%
2022-01-03 19:00:00,32166999436.94,90198750094.1,35.66%
2022-01-04 19:00:00,32067791731.55,89879030576.81,35.68%
2022-01-05 19:00:00,32385800257.09,90011893657.5,35.98%
2022-01-06 19:00:00,32501471245.23,89901451309.16,36.15%
2022-01-07 19:00:00,32811798697.71,90599531711.1,36.22%
2022-01-08 19:00:00,32837516398.28,90175598524.1,36.42%
2022-01-09 19:00:00,32767785389.22,90225753578.86,36.32%
2022-01-10 19:00:00,32971399909.7,90545665474.53,36.41%
2022-01-11 19:00:00,33102673957.33,90776114616.21,36.47%
2022-01-12 19:00:00,33424994667.74,91462677134.25,36.54%
2022-01-13 19:00:00,33621667282.24,91673817572.5,36.68%
2022-01-14 19:00:00,33825523015.75,92011909103.14,36.76%
2022-01-15 19:00:00,33691023756.2,91698658448.36,36.74%
2022-01-16 19:00:00,33684486223.37,91766078749.76,36.71%
2022-01-17 19:00:00,33832739802.31,91796148332.64,36.86%
2022-01-18 19:00:00,33837632033.84,91513697967.52,36.98%
2022-01-19 19:00:00,33804104685.83,91397234475.03,36.99%
2022-01-20 19:00:00,33850276136.42,90989257564.53,37.20%
2022-01-21 19:00:00,34402969787.4,90669145474.5,37.94%
2022-01-22 19:00:00,34747601931.75,92544207788.55,37.55%
2022-01-23 19:00:00,34990151022.33,92442496819.49,37.85%
2022-01-24 19:00:00,35306832651.11,93009604718.04,37.96%
2022-01-25 19:00:00,35889253404.97,94028501738.38,38.17%
2022-01-26 19:00:00,36289499604.49,94816441157.49,38.27%
2022-01-27 19:00:00,36635005102.43,95263041088.04,38.46%
2022-01-28 19:00:00,36664625663.05,94892466539.13,38.64%
2022-01-29 19:00:00,36847585816.66,95387307837.82,38.63%
2022-01-30 19:00:00,36795559977.85,95253184658.91,38.63%
2022-01-31 19:00:00,36978680008.6,95468948220.69,38.73%
2022-02-01 19:00:00,37111408332.57,95834713509.02,38.72%
2022-02-02 19:00:00,37388901939.66,96405744666.37,38.78%
2022-02-03 19:00:00,37628788300.06,97049341152.31,38.77%
2022-02-04 19:00:00,38050952721.62,98223416800.44,38.74%
2022-02-05 19:00:00,37671958273.88,97668242232.49,38.57%
2022-02-06 19:00:00,37839925796.71,97890043583.09,38.66%
2022-02-07 19:00:00,37937964333.98,98326071040.78,38.58%
2022-02-08 19:00:00,38157176801.27,98871094795.86,38.59%
2022-02-09 19:00:00,38372637367.06,99354815008.21,38.62%
2022-02-10 19:00:00,38394608956.42,99577999000.8,38.56%
2022-02-11 19:00:00,38657517141.46,100107345880.8,38.62%
2022-02-12 19:00:00,38691112110.09,99984336325.46,38.70%
2022-02-13 19:00:00,38733073619.12,99950702314.07,38.75%
2022-02-14 19:00:00,38859944744.76,99848869691.67,38.92%
2022-02-15 19:00:00,38933601420.85,100357381232,38.79%
2022-02-16 19:00:00,38961588305.65,100093486264.23,38.93%
2022-02-17 19:00:00,38757116671.39,100094166151.52,38.72%
2022-02-18 19:00:00,38884315627.69,100665052841.29,38.63%
2022-02-19 19:00:00,38994621728.69,100781809456.71,38.69%
2022-02-20 19:00:00,39000755713.59,100515022462.4,38.80%
2022-02-21 19:00:00,39060401017.32,100618984011.96,38.82%
2022-02-22 19:00:00,39084517118.55,100690227328.33,38.82%
2022-02-23 19:00:00,39193320839.8,100665187339.54,38.93%
2022-02-24 19:00:00,39342649815.25,100222015904.99,39.26%
2022-02-25 19:00:00,39288244342.1,99909785786.11,39.32%
2022-02-26 19:00:00,39375385200.87,99880446820.3,39.42%
2022-02-27 19:00:00,39372937213.45,99807837427.09,39.45%
2022-02-28 19:00:00,39334189166.05,99574210813.4,39.50%
2022-03-01 19:00:00,39376487225.66,99368008856.08,39.63%
2022-03-02 19:00:00,39352395144.02,99439462915.59,39.57%
2022-03-03 19:00:00,39043375150.96,98923663161.47,39.47%
2022-03-04 19:00:00,38868734817.67,99133239191.15,39.21%
2022-03-05 19:00:00,39003682193.14,99431023683.32,39.23%
2022-03-06 19:00:00,38872901935.49,99554651543.67,39.05%
2022-03-07 19:00:00,38899465618.36,99465704319.39,39.11%
2022-03-08 19:00:00,38880981807.95,99362243035.47,39.13%
2022-03-09 19:00:00,38840809426.98,99553886577.47,39.01%
2022-03-10 19:00:00,39085086617.99,99865500007.49,39.14%
