Date,Optimism_Circulating,DFK_Circulating,Kadena_Circulating,ThunderCore_Circulating,BSC_Circulating,Flow_Circulating,Dogechain_Circulating,Astar_Circulating,Oasis_Circulating,Telos_Circulating,Arbitrum_Circulating,Tron_Circulating,TomoChain_Circulating,zkSync Lite_Circulating,Evmos_Circulating,Arbitrum Nova_Circulating,Milkomeda C1_Circulating,SXnetwork_Circulating,Aptos_Circulating,RSK_Circulating,Moonbeam_Circulating,zkSync Era_Circulating,Hedera_Circulating,Aurora_Circulating,Loopring_Circulating,Stellar_Circulating,Algorand_Circulating,Polygon_Circulating,DefiChain_Circulating,Canto_Circulating,Karura_Circulating,Metis_Circulating,Wanchain_Circulating,Kava_Circulating,Ontology_Circulating,Moonriver_Circulating,Mixin_Circulating,Avalanche_Circulating,Klaytn_Circulating,Meter_Circulating,REINetwork_Circulating,Osmosis_Circulating,Ethereum_Circulating,Gnosis_Circulating,EthereumClassic_Circulating,Celo_Circulating,Fuse_Circulating,Fantom_Circulating,Polygon zkEVM_Circulating,OKExChain_Circulating,Terra Classic_Circulating,Kardia_Circulating,KCC_Circulating,Near_Circulating,Crab_Circulating,Elastos_Circulating,Boba_Circulating,Theta_Circulating,Syscoin_Circulating,Solana_Circulating,Ronin_Circulating,MultiversX_Circulating,Everscale_Circulating
2022-12-22 19:00:00,274046467.502043,2847928.320873429,0,0,881993778.8940282,11861253,1952921.89692,6748563.7868679995,1512604.47482118,1893263.84273,634589848.534022,1034719570.06,171.642596,11937140.847579,346233.77861499996,823392.731078,629009.760615,1899328.388353,34367904.582338,95.84542,15027414.957284,0,10131392,34638499.872164,13529952.650045,159148830,142545518.968832,897452248.365701,17885000,32923332.846665,110921.965616,20948629.208198,1770045.251449,5630782.233649,2131530.848877097,17725043.149563,0,933926368.2653977,19491701.920074,623881.902419,17546.056007,12909859.096847696,37071128758.9781,14576090.326523,11896.628653,1030839.0101980083,1995354.973424,262144734.00577578,0,6254777.9053677395,158581.36154800002,494744.236726,29074737.161331166,34268479.28107599,24105.314239,522941.015632,1836672.346769,39485.49789,486126.289269,1004090872.9874711,32945939.602264,37270971.355475,1587.747809
2022-12-23 19:00:00,274451434.152391,2862476.7242686474,0,0,881990710.2250278,12658843,1965373.18692,6748668.591128,1512604.47482118,1893392.541992,637876375.755012,986338019.67,171.642596,11930282.292235,340233.159809,823417.731078,629009.760615,1911326.91472,34446381.127628,95.84542,15025988.690772,0,10132099,34819612.012668,13528159.35024,160870969,140796543.397888,871664865.794976,17885000,32875454.577031,113676.397387,20949225.808198,1770339.666449,5371396.058278999,2081530.848877097,17723656.337563,0,908797446.0292784,19483257.219121,623881.902419,17546.056007,13064387.922200464,37135133566.92404,14544408.612505,11896.628653,1026764.5902060083,1995354.973424,241285649.02979875,0,6254777.9053677395,158581.36154800002,494518.921726,29074737.161331166,34226877.063508004,24105.314239,522941.015632,1834417.045593,39485.49789,486126.289269,1004337343.3477786,32945939.602264,37269861.355475,1607.747809
2022-12-24 19:00:00,274081809.313712,2857177.593635716,0,0,881981077.9942431,12658843,1962373.18692,6754000.652818,1512604.47482118,1890489.630702,638051391.444794,986338019.67,171.642596,11925399.566528,339911.29914599995,824417.731078,626038.257802,1921637.512205,34204454.473371,95.84542,15026161.051851,0,10132099,33241192.859242,13527606.384745,160870969,140687022.268416,871517583.8311609,17885000,32859692.667865,113676.397387,20875598.440593,1770261.829629,5136379.405579,2199241.8376440057,17725561.237563,0,908060266.568854,19526266.097912,623881.902419,17546.056007,14400596.122258645,37274273963.52473,14535398.412505,11896.628653,1025707.8435130083,1995354.973424,241265530.37574676,0,6254777.9053677395,158586.48709100002,496547.121726,29074737.161331166,34078086.807096,24105.314239,522941.015632,1834308.388051,39485.49789,486126.289269,1004152545.7119064,32945939.602264,37194531.685475,1607.747809
2022-12-25 19:00:00,274007450.4255,2861017.2310747826,0,0,881981629.4330992,12658843,1961943.64492,6752795.072567999,1512604.47482118,1891896.833768,638119738.768267,1123722629.04,171.642596,11920849.744153,341622.21393800003,823428.409229,626079.257802,1948151.023395,34332413.10967,95.84542,15036122.816103,0,10132099,33228130.805783,13502236.614584,160870969,140625037.907968,866327806.7276851,17885000,32777979.891993,113676.397387,20849598.440593,1770500.170535,5100815.376278999,2199241.8376440057,17708143.637563,0,831628637.2165564,19539481.521775,623881.902419,17546.056007,14319316.577949386,37326667594.51443,14526884.899626,11896.628653,1040942.2700700082,1985359.973424,241245414.02398774,0,6254777.9053677395,158586.48709100002,495584.112826,29074737.161331166,34041305.693509996,24105.314239,522941.015632,1833333.538183,39485.49789,486126.289269,1004149284.7238677,32945939.602264,37148225.685475,1607.747809
2022-12-26 19:00:00,272909504.891182,2830112.103205924,0,0,881981114.9523675,12658843,1915328.21992,6787674.8979939995,1511939.54807018,1888707.962768,640200062.066498,1208966746.9,171.642596,11909376.378254,341163.869844,822659.215781,626079.257802,1948197.154428,34525685.680255,95.84542,15036853.394926,0,10132099,33006386.194647,13482628.05395,160870969,140625037.907968,866097471.6972792,17885000,32560114.094702,113676.337387,20792003.885166,1770462.44851,5095488.8903789995,2225704.3277780064,17545548.745082,0,829265493.3011454,19550977.80481,623881.902419,17546.056007,14346389.41740246,37346592347.01228,14508553.888293,11896.628653,1042944.3000810082,1985359.973424,241098188.0852365,0,6254777.9053677395,158586.48709100002,502635.690826,29074737.161331166,33989979.115737,24105.314239,522941.015632,1826883.711325,39485.49789,486126.289269,998646224.195777,32945939.602264,37135792.194575,1608.747809
2022-12-27 19:00:00,271356844.338679,2844687.6585502457,0,0,881971472.5063633,12142797,1914287.47992,6778690.574109999,1511773.16832918,1870444.118768,640256481.14481,1123729066.02,171.642596,11908132.993934,341212.50944299996,822513.747137,620904.61395,1954410.39444,34416944.069674,95.84542,15025021.257171,0,9193531,32993644.06163,13480154.214485,160918227,140401176.887296,867240357.996695,17885000,32271912.074209,113676.337387,20795116.320169,1770501.879189,5164770.130879,2237415.3734249123,17315433.405082,0,832078569.4246243,19498507.279426,623881.902419,17546.056007,14134695.328897813,37136724132.59866,14168716.981842,11896.628653,1035745.3447410084,1985359.973424,241349628.0609445,0,6254777.9053677395,158586.487091,504134.290826,29075489.903637443,33983582.446996,24105.314239,522941.015632,1826878.611325,39485.49789,486126.289269,998030443.4925168,32945939.602264,37136868.524575,1608.747809
2022-12-28 19:00:00,269743010.389133,2808039.5063306666,0,0,881979072.219026,12917662,1910237.60792,6767833.949372,1511773.16832918,1890761.124768,630441048.554183,1118398896.41,171.642596,12242483.308305,340803.10944300005,822851.187707,630203.361763,1938775.472509,34276221.955326,95.84542,15020730.676262,0,10440688,31904683.680033,13479772.364303,162321454,145135676.788736,866928027.6543909,17885000,32560768.863802,113676.337387,20768270.231942,1770252.879189,5168792.030878999,2237415.3734249123,17270353.405082,0,835428006.8477082,19742830.844506,623881.902419,17546.056007,13731599.751262065,37370228657.44493,13828135.312989,11896.628653,1035944.7320110083,1983343.813783,241413135.3860605,0,6254777.9053677395,158576.55243,504028.223126,29075489.903637443,33925316.786070004,24105.314239,522941.015632,1822221.517064,39485.49789,479602.079269,1011978913.2227726,32945939.602264,36839551.524575,1608.747809
2022-12-29 19:00:00,269782492.774784,2772190.271184436,0,0,881988903.8260939,14071918,1872388.25292,6767461.8183659995,1511722.34941018,1890347.318768,633344883.898712,1126677656.87,171.642596,12178156.437633,341723.81583700003,822195.78832,579851.341763,1928617.560449,34165357.831442,95.84542,14990372.478215,0,14027922,31950394.419263,13375996.784267,164437293,151647329.388544,859844712.1078361,17885000,32399702.402005,100390.081398,20772662.82532,1771181.231202,4808852.034879,2082128.7583679208,17109070.105082,0,838738662.452926,19728207.295569,623881.902419,17546.056007,13721858.11076252,37403837725.706985,13827605.656893,11896.628653,1049643.8676300084,1983343.813783,242059564.3603595,0,6254777.9053677395,158576.55243,498613.223126,29075489.903637443,33915100.820237994,24105.314239,528767.093014,1822221.517064,39485.49789,479602.079269,1012705057.4136102,32945939.602264,36802215.524575,1608.747809
2022-12-30 19:00:00,269919641.31064,2769952.2750023315,0,0,881979635.6581442,14071918,1786903.85292,6726694.818977,1511722.3494101798,1888390.508768,633510991.134501,1117402189.23,171.642596,12170385.076889,336370.302411,822738.805763,583551.300147,1930628.119252,34483714.263181,95.84542,15003520.490422,0,10661552,31805141.253486,13305456.814248,162016374,133798698.917888,864103633.0481062,17885000,32277595.741917,99340.054824,20622342.929477,1766666.414385,4645754.193879,2082128.7583679208,16905091.155082,0,831461553.6115701,19755117.092507,623881.902419,17546.056007,13661150.625187809,37527001432.94733,13744428.850372,11896.628653,1059309.6963830085,1973348.813783,242161547.3012315,0,6254777.9053677395,158576.55243,498618.383126,29075489.903637443,33807584.027658,24105.314239,528767.093014,1822221.517064,39485.49789,479602.079269,997128286.1665928,32945939.602264,36753629.524575,1608.747809
2022-12-31 19:00:00,268300257.115929,2790404.5674786316,0,0,881969619.1818119,14071918,1781062.58792,6759311.9101559995,1511722.34941018,1858487.332768,633409424.041669,1117398895.07,171.642596,12170301.295283,336370.302411,822876.783966,589158.571487,1931815.007656,34453718.3786,95.84542,15003078.984727,0,10661552,31823162.508832,13308639.377332,162016374,131910125.078528,863922231.4688752,17885000,32157871.182155,99340.054824,20618725.513544,1766666.414385,4638426.869678999,2082128.7583679208,16905770.225082,0,831360615.8517462,19754428.901957,623881.902419,17546.056007,13486327.001795443,37563074073.559204,13738894.438832,11896.628653,1060383.2743830085,1971515.379115,241920459.67573848,0,6254777.9053677395,158576.55243,495258.401126,29075489.903637443,33731374.512848,24105.314239,528767.093014,1822221.517064,39485.49789,479602.079269,993735635.2918272,32945939.602264,36783043.178581,1712.01216
2023-01-01 19:00:00,268341346.752755,2809271.8321082615,0,0,881978133.8195167,14071918,1772515.08192,6760496.877921999,1511722.34941018,1866428.435667,633507639.131359,1116835048.76,171.642596,12198759.486356,335623.30834700004,822849.070663,589158.571487,1963746.931195,34604577.523899004,95.84542,15003106.322039999,0,10661552,31814629.609711,13312200.87003,162016374,131221117.837312,856780231.7230701,17885000,31821856.592984,95826.960132,20626756.530264,1766459.698065,4391884.204179,2082128.7583679208,16686005.227134,0,830082776.4092771,19759680.416209,623881.902419,17546.056007,13490552.313275855,37632911444.14729,13739008.812285,11896.628653,1067383.0747480085,1953515.87337,241749218.0555982,0,6254777.9053677395,158579.721502,495258.401126,29075489.903637443,33869808.32643,24077.283435,528767.093014,1822272.517064,39485.49789,479602.079269,993150984.7510122,32945939.602264,36983545.790584,1712.01216
2023-01-02 19:00:00,269502088.223399,2815638.678699106,0,0,881989150.8294885,14071918,1770558.68192,6685385.461604999,1508722.3494101798,1969173.822577,634327000.879619,1114910281.46,171.642596,12164180.296273,332832.62334000005,824140.352371,589108.571487,1972796.783774,34771466.475814,95.84542,15014886.389465,0,10661552,31709438.467635,13171462.394561,162016374,126836394.289152,857479831.865164,17885000,31835146.060873,102822.410132,20642606.174653,1766519.698065,4365151.076378999,2082128.7583679208,16684828.627134,0,829436442.5346482,19668628.204606,623881.902419,17546.056007,13743833.400472144,37743416664.24122,13715403.906071,11896.628653,1070079.9523650084,1953515.87337,241759202.753919,0,6254777.9053677395,158579.721502,495283.501126,29075489.903637443,33878977.082005,24077.283435,522827.093014,1818097.374651,39485.49789,479602.079269,991731057.6042858,32945939.602264,36812945.057756,1712.01216
2023-01-03 19:00:00,268573661.534944,2803472.160301567,0,0,881978256.221313,11500630,1642626.46192,6681231.355444,1508722.34941018,1827197.658577,634814861.250998,1102697674.63,171.642596,12059165.628243,336809.60831200005,823674.036026,588482.907487,1942137.68068,35014683.568542,95.84542,15001349.614677,0,8787802,31830771.166442,13160518.891871,161397802,126442700.35968,851146323.2000171,17885000,32155089.845571,103821.050697,20799553.554052,1766519.852261,4211035.03654,2082128.7583679208,16684093.627134,0,827151682.7173017,19810669.41076,623881.902419,17546.056007,13878919.632273674,37232148939.4635,13691213.87977,11896.628653,1036360.8367900084,1953515.87337,242815252.38902998,0,6254777.9053677395,158579.721502,494314.907826,29077132.568265446,34223490.357945,24077.283435,522827.093014,1818097.700438,39485.49789,479602.079269,991657475.7620301,32945939.602264,36813969.057756,13.846233
2023-01-04 19:00:00,268958844.058859,2795813.9946089284,0,0,881981498.7129595,11854777,1612614.56192,6684645.571982999,1508594.44941018,1825753.237277,634862452.58931,1098109441.61,171.642596,12111025.537641,337604.933202,832764.347485,585069.6274870001,1937974.068869,35160283.774601996,95.84542,14870288.595004,0,9229389,31657884.219175,13657941.392276,162638486,119436598.949888,845477539.105484,17885000,32289776.268548,103831.050697,20803426.202248,1766519.852261,4316725.46944,2166982.95239606,16655087.348134,0,827188195.5332024,19638894.355361,623881.902419,17546.056007,13666204.326776959,37196523399.83713,13926308.07977,11896.628653,1052213.9312630084,1943520.87337,242938601.2343544,0,6254777.9053677395,158579.721502,495173.639826,30075837.725732442,34519620.262337,24077.283435,522827.093014,1816905.291728,39485.49789,479602.079269,991763869.7154428,32945939.602264,36815018.057756,13.846233
2023-01-05 19:00:00,268736373.941927,2797450.8775834907,0,0,881984552.1782247,11832175,1611373.74792,6675661.278516,1511174.7660841797,1833131.987277,635901293.78216,1091109613.1,171.642596,12187008.478783,348368.69542999996,836629.100598,580385.456487,1938946.077002,34657609.909531,95.84542,14857705.856926,0,9066965,31382118.822667,13651763.164682,162626089,120324938.409984,839698475.6059521,17885000,32404001.599059,103831.050697,20808217.716886,1766519.852261,4500204.562039999,2166982.95239606,16524610.698134,0,826871871.2372829,19641514.088697,622351.902419,17546.056007,13452555.848025413,36801800910.38639,13921433.620536,11896.628653,1028726.3755730083,1942445.82886,243034008.7471795,0,6254777.9053677395,158556.721502,494472.927826,30075918.878183443,33998831.292467,24077.283435,522827.093014,1815875.519561,39485.49789,479602.079269,991719781.6575618,32945939.602264,36789486.007756,13.846233
2023-01-06 19:00:00,268556094.626774,2821339.394446282,0,0,881987842.8533837,11784022,1604028.42392,6673560.968516,1511100.42029518,1827859.029428,637065475.705817,1094850058.82,171.642596,12174202.615204,349711.68992100004,837783.25702,580385.456487,1950873.128872,34697744.429639,95.84542,14818504.839017,0,9125748,31313198.386805,13640964.838321,162795527,119037755.8016,840224755.636619,17885000,32338579.161812,103831.050697,20806083.103155,1766465.922026,4775615.07334,2166982.95239606,16740484.023134,0,825269682.503492,19640027.481912,622351.902419,17546.056007,13456383.844114318,36772644920.50334,13919508.043031,11896.628653,1087254.7893150086,1497022.167759,242724417.6734255,0,6254777.9053677395,158556.721502,495244.137426,30075918.878183443,33995073.94562,24077.283435,522827.093014,1815996.08469,39485.49789,479602.079269,987399600.3323269,32945939.602264,36789486.007756,13.846233
2023-01-07 19:00:00,269564854.847627,2789996.6023746026,0,0,881985050.8266637,11784022,1604028.42392,6665050.454863,1511100.42029518,1819171.020428,636263834.433903,1089762326.33,171.642596,12223492.51612,334683.92781100003,838286.689208,579160.405535,1943444.217402,35087789.03148,95.84542,14766601.664753001,0,9125748,31235274.982143,13663704.367096,162795527,119022460.329984,835879173.86776,17885000,32411360.972684,103890.360697,20814396.289816,1766465.922026,5000842.54519,2171891.4023961076,16779627.940134,0,824750078.4662969,19696856.901054,622351.902419,17546.056007,13427362.576345038,36909809998.57543,13869465.623353,11896.628653,1093964.1633610085,1497022.167759,232847517.57462955,0,6254777.9053677395,158556.721502,492292.464426,30075918.878183443,33749840.656619,24077.283435,522827.093014,1816046.08469,39485.49789,480102.079269,988266595.6857926,32945939.602264,36750203.818909,95.379302
2023-01-08 19:00:00,269468744.183249,2786644.975880329,0,0,881984434.5381404,11784022,1610873.22392,6663816.466058,1511100.4202951798,1822484.394428,626050405.837745,1087088167.27,171.642596,12541021.106734,335262.218199,839456.538232,579160.405535,1959831.932997,35446337.398576,95.84542,14831702.378381,0,9125748,31263251.944974,13739231.209924,162795527,119022460.329984,834498002.7949431,17885000,42391223.203458,103890.360697,20799372.988725,1766430.382789,5079436.70529,2171891.4023961076,16777517.440134,0,824443663.0462481,19715899.236091,624117.651751,17546.056007,13561888.258135742,37056812901.152504,13864813.243353,11896.628653,1084138.9860640084,1497022.167759,231280954.9120304,0,6254777.9053677395,158556.721502,490177.462426,30076001.070215445,33721577.633204,24077.283435,528638.093014,1815977.554111,39485.49789,480102.079269,987675089.8042914,32945939.602264,36723938.818909,95.379302
2023-01-09 19:00:00,270146743.574558,2777097.5940265735,0,0,881994364.0121392,11665466,1605622.66092,6668362.10103,1522549.31855918,2010867.676428,628414957.544903,1070936743.04,171.642596,12570643.995673,332613.465292,840748.617532,590193.221146,1939466.513941,36147007.411711,95.84542,14824177.108967999,0,6450155,31108095.545507,14066279.70014,162925379,120359686.711296,829958969.1979941,17885000,42250068.821055,105603.606509,20761488.569565,1766370.334053,5151478.44269,2171891.4023961076,16466946.410134,0,818374501.5337031,19716176.664504,624117.651751,17546.056007,13605188.890251625,36739374975.416794,14085150.840257,11896.628653,1093052.0688880184,1531443.496405,234795681.30204728,0,6254777.9053677395,158556.721502,495127.692426,30076001.070215445,33713911.972221,24077.283435,523688.093014,1815873.650653,39485.49789,480602.079269,976378843.3550514,32945939.602264,36439836.818909,95.876063
2023-01-10 19:00:00,271148572.949428,2735195.657259898,0,0,882003945.5486017,12319817,1603362.11092,6727075.322508,1488284.9869371802,2010666.548306,627702417.327562,1069538265.89,171.642596,12507027.922564,328568.819703,800289.376094,591623.621146,1950809.414727,36329604.586188,95.84542,14824892.487721,0,9765669,30756100.83003,14093451.001714,164055608,119216735.817728,830424636.4349339,17885000,42154544.905447,105603.606509,20792133.842413,1766370.334053,5142024.82549,2171891.4023961076,16632579.410134,0,819326380.133261,19706246.485774,624117.651751,17546.056007,13574722.717330659,36798253360.2804,14234850.613341,11896.628653,1091034.5024200184,1515087.678405,235238731.71815228,0,6254777.9053677395,158556.721502,496117.205826,30076001.070215445,33866477.563599,24077.283435,523688.093014,1815873.650653,39485.49789,481102.079269,982639649.137689,32945939.602264,36440336.818909,96.876063
2023-01-11 19:00:00,272431503.020362,2747185.1365226014,0,0,882008373.4347582,11980547,1603362.11092,6726451.724989,1488099.65757618,2079424.168306,623105842.17066,1061594299.31,171.642596,12515379.577748,328768.83993799996,819764.621369,591623.621146,1950809.414727,36352606.854596004,95.84542,14899339.860224001,0,6471314,30431477.999363,14147397.385098,164055608,120534597.158912,828085100.650823,17885000,43691518.764188,105603.606509,20792142.914679,1765715.903358,5126725.23289,2292262.0773839005,16508875.710134,0,820156551.0526165,19789612.126743,623704.929441,17546.056007,13743657.169829702,36944138368.3889,14204783.108713,11896.628653,1087844.5313880185,1476515.637249,235430431.3679123,0,6254777.9053677395,158556.721502,492395.435826,30075525.005153444,33454728.392108995,24077.283435,523688.093014,1815548.00641,39898.2202,483272.079269,978090909.7005087,32945939.602264,36016362.945941,126.876063
2023-01-12 19:00:00,274077879.752673,2715027.938238236,0,0,881998865.4859388,12083186,1583856.89292,6720323.308317999,1488099.65757618,2047345.424855,625830140.227071,1017380590.25,171.642596,14510692.737636,330948.796312,818897.531536,591623.621146,1959920.35993,36578459.203877,95.84542,14843560.078301001,0,7612287,30491678.737754,14206954.643186,163783453,119339385.12896,834700960.1630602,17885000,45726732.700065,104587.687852,20580606.579976,1765740.435961,5028260.742889999,2292262.0773839005,16129227.972784,0,810614283.3068147,19790382.92321,623704.929441,17546.056007,13812288.078674711,37107038267.264694,14220738.944399,11896.628653,1089847.2957820185,1468519.637249,235600352.48856813,0,6254777.9053677395,158556.721502,515985.835826,30075525.005153444,33387016.347306002,24077.283435,523688.093014,1863329.92072,39898.2202,490568.179269,975751073.474272,32945939.602264,35820930.511523,126.876063
2023-01-13 19:00:00,277143032.855129,2784360.8260381147,0,0,882034750.5674863,11956343,1582311.94592,6720053.070911,1488099.65757618,2015156.134855,628401014.492696,981346730.92,171.642596,14500756.658867,332431.34277999995,823401.498813,591623.621146,1980344.311146,36812690.034257,95.84542,14843137.303572001,0,7612287,30413218.186828,14549369.735118,163636722,118564957.087744,838571220.1664292,17885000,44822773.925563,104587.687852,20587827.882796,1765740.435961,4969769.35129,2292262.0773839005,16061996.912784,0,804201921.9183769,19791202.00882,623704.929441,17546.056007,14178427.524104284,36666614909.69835,14206665.400419,11896.628653,1082985.6074230184,1467020.387249,235381354.70772168,0,6254777.9053677395,158556.721502,512400.834826,30075525.005153444,33440268.940883,24077.283435,523688.093014,1862905.138642,39898.2202,490568.179269,972900400.2978883,32945939.602264,35640199.395793,126.876063
2023-01-14 19:00:00,279608726.053015,2796851.475737534,0,0,882012022.5619404,12715636,1590693.513048,6719205.273035999,1494714.22414918,2024982.152355,628989482.187664,984675391.02,171.642596,14495932.512008,333533.63277,836979.115987,592138.697146,2036179.728467,37413568.11731,95.84542,14870137.596937,0,7612287,30569690.52964,14674840.536586,164857802,121659760.1792,838248617.9375452,17885000,44862849.233863,104587.687852,20626658.012209,1769325.401051,5097473.24169,2292262.0773839005,16160429.862784,0,803613214.378051,19792060.346512,623704.929441,17546.056007,14054941.161548536,36888145003.950096,13832057.58684,11896.628653,1044892.0208140182,1467020.387249,235677475.30567768,0,6254777.9053677395,158556.721502,524863.686826,30076232.478581585,33182434.355113003,24077.283435,523688.093014,1860924.65703,39898.2202,497851.119269,976906458.5432816,32945939.602264,35810309.395793,126.876063
2023-01-15 19:00:00,279828914.743207,2774217.942077825,0,0,882020194.6788474,12715636,1550417.713048,6717917.211906,1489747.09917718,2022488.711955,628870263.722802,979800270.5,171.642596,14444130.353954,333809.463214,836979.115987,592387.995166,2029032.919202,37509306.460756004,95.84542,14870496.59592,0,7612287,30413811.527951,14720721.519263,164857802,121659760.1792,832932891.469635,17885000,44812750.168696,104587.687852,20862828.637164,1767426.088431,5088759.67889,2292262.0773839005,16143178.152784,0,798778423.8192021,19754130.121563,621804.929441,17546.056007,14054231.015359782,37120310129.332016,13825946.066568,11896.628653,1077475.3401780184,1467020.387249,235842926.21202812,0,6254777.9053677395,158556.721502,512668.876226,30076232.478581585,32984265.396444004,24077.283435,515488.813119,1868135.32364,39898.2202,497851.119269,974948231.6085153,32945939.602264,35809109.443493,126.876063
2023-01-16 19:00:00,282508528.986444,2751432.671411873,0,0,882021592.0395085,11727845,1549137.243048,6714310.677637,1489275.6085951799,2037979.901955,631352689.455477,959962871.61,171.642596,12256017.044171,334219.72987599997,835979.115987,591912.995166,1959764.814893,37684357.226541,95.84542,14897382.851848,0,7612287,30526402.902998,14926600.029207,163581687,116750775.189504,832937082.4404169,17885000,44800865.139885,104587.687852,20885573.583646,1771207.683167,5094901.313384,2002418.2356308945,16160789.742784,0,788030459.7561158,19751578.617118,621702.206696,17546.056007,13688232.798793213,37097311602.28532,13908850.240893,11896.628653,11706956.04940302,1459597.101403,234764527.89561912,0,6254777.9053677395,158556.721502,514534.460226,30073834.688481584,32897286.351667,24077.283435,515488.813119,1868135.32364,39898.2202,498851.119269,963182080.420645,32945939.602264,35706723.443493,281.876063
2023-01-17 19:00:00,283546970.506115,2751679.776797255,0,0,882028855.8913084,12056131,1553427.305048,6718033.372169999,1489275.60859518,2042947.834955,632394891.902249,955139286.96,171.642596,12177181.751305,334489.252797,836079.115987,591912.995166,1999924.909006,37544132.805455,95.84542,14901594.340124002,0,7612287,30526400.805441,14901585.751824,164512233,120508229.388288,826229849.1671089,17885000,44623690.780332,104587.587852,20901851.58412,1775207.683167,4884159.456805999,2002418.2356308945,16262194.742784,0,786909225.6428534,19777966.627472,621702.206696,17546.056007,13573431.57386338,36834998601.1312,13964428.464026,11896.628653,11662956.049403017,1459597.101403,234809567.80578417,0,6254777.9053677395,158556.721502,519620.220226,30073834.688481584,32828677.930177003,23951.621109,515488.813119,1876132.276501,0,499351.119269,957163769.9350942,32945939.602264,35646675.161493,281.876063
2023-01-18 19:00:00,285914898.727452,2752516.1237766626,0,0,882032826.5532377,12271982,1550821.034048,6718095.834691,1489275.6085951799,2026206.579955,624276044.38122,1042031196.82,171.642596,12169742.058752,333703.936653,849169.098517,591959.73577,1971868.172258,37165470.851741,95.84542,14890298.14774,0,8788447,30424418.342239,14856987.949541,164033885,120378623.52896,828148786.4807341,17885000,44807745.008859,104585.587852,20898249.898426,1779090.733501,5112716.055206,2046424.6855310448,16307824.047784,0,799351403.0329394,19857421.283042,621702.206696,17546.056007,11968900.472792463,36249187340.418144,13971763.923654,11896.628653,11602335.35040002,1459597.101403,234694166.17707717,0,6254777.9053677395,158556.721502,516333.950226,30073834.688481584,32831378.420950003,22703.776671,515488.813119,1876773.78718,39898.2202,499351.119269,979947532.4887639,32945939.602264,35580250.903023,282.888408
2023-01-19 19:00:00,288475352.12945,2731348.2848682995,0,0,881987724.627079,12271982,1552331.294048,6720214.040399,1468631.12610518,2025376.864755,623990266.005345,1051060208,171.642596,12100865.773596,326562.03603,867843.994923,591959.73577,1972565.878795,37478295.944363,95.84542,14890684.957825,0,9544988,30404853.625991,14815299.910655,164696726,122974845.857792,829596086.591898,17885000,45382041.443083,104585.577852,20962408.898426,1775236.874157,5210220.842356,2046424.6855310448,16062572.997784,0,815427754.2713327,19879946.592789,621702.206696,17546.056007,11835144.900307305,36106565326.927956,13970851.055769,11896.628653,11484433.975378016,1455199.301403,228580658.83644533,0,6254777.9053677395,158556.721502,516271.795826,30073841.888481587,32814935.385146998,22703.776671,515488.813119,1826650.959648,39898.2202,499351.119269,985142462.0099816,32945939.602264,35573609.665533,283.888408
2023-01-20 19:00:00,287716158.345064,2755299.070332018,0,0,881990441.5141952,12168133,1578199.612048,6719091.689129,1468609.9564721799,2017903.210055,629161135.311577,1043050269.96,171.642596,12135958.512107,325518.292321,868043.766432,592021.613546,1975267.950929,38250129.483101,95.84542,14884398.447754001,0,9567493,30060829.834564,14883833.874818,164875996,119295353.09824,828225463.10481,17885000,47043700.141296,104585.577852,21082621.835142,1775237.657382,5064248.793656,2046424.6855310448,15995034.597784,0,812751490.9903703,20132751.850063,621702.206696,17546.056007,12285946.95792566,36296520857.444664,14023772.558677,11896.628653,11486316.669523017,1451943.343841,228785344.60659033,0,6254777.9053677395,158556.721502,517460.835826,30073841.888481587,32924754.251790002,22703.776671,515488.813119,1826650.959648,39898.2202,465214.619269,994938620.3241429,32945939.602264,35466079.755533,283.888408
2023-01-21 19:00:00,290680851.976132,2765551.4525325685,0,0,881992153.2036793,12168133,1515381.412048,6734389.878779,1472609.1911281801,2047286.240055,632357525.29876,1042183699.17,171.642596,12121638.296532,315668.671479,880857.466013,594520.75065,1978027.980906,38116342.962726995,95.84542,14881610.204827001,0,9567493,29998374.519691,15412252.122218,164875996,119295353.09824,828373210.292112,17885000,46760757.105648,104585.577852,21112178.236023,1774687.775078,5357264.845056,2046424.6855310448,16097579.597784,0,811610420.9779563,20073749.354882,621702.206696,17546.056007,12094603.749036463,36470171589.035255,14029788.988677,11896.628653,11484143.370386017,1451943.343841,229510365.13639632,0,6254777.9053677395,158556.721502,521597.474726,30073841.888481587,32518590.611380998,22703.776671,515488.813119,1690215.28033,39898.2202,465214.619269,995469336.9193296,32945939.602264,35466664.555533,283.888408
