Chain,Project,Symbol,Pool
Optimism,beefy,WSTETH-BBRFAWETH,f7a07cae-aab3-45b4-bba7-b95932b55e45
Optimism,beefy,VELO-USDC,6abdd4b9-a3be-4dd8-8633-9319b794049c
Optimism,beefy,USDC,3ac07f68-a2b8-424d-82cd-d6ec6a5749da
Optimism,beefy,ALETH-ETH,249f4209-98d2-4aa5-8596-8fb2d2867426
Optimism,beefy,LUSD-USDC,87782cee-5ddc-4349-9f95-1251bfb39bef
Optimism,beefy,OP-USDC,09de5508-4fb2-45ff-8f94-594bb837ad56
Optimism,beefy,KWENTA-ETH,a860cb86-ba9a-4a63-ae16-a9198c5a9548
Optimism,beefy,THALES-USDC,9b3d808a-ec24-4f4b-a739-1a6323d35efd
Optimism,beefy,DAI,a83ea746-1cc2-44ef-ab91-3fc0459ff6d1
Optimism,beefy,JEUR-AGEUR,89503b63-b73a-4e1d-928d-82c4e723a40b
Optimism,beefy,SOETH,28583370-a068-47c0-a214-4585a2a50787
Optimism,beefy,LYRA-USDC,07ca57da-b507-4a87-b74b-24eab0020c16
Optimism,beefy,FXS-FRAX,50d34159-6f63-48fa-927e-ec0128e5ba7f
Optimism,beefy,WETH-WBTC-USDC-USDT-DAI-OP,e167e275-b0ad-4119-a5d6-965a9341421f
Optimism,beefy,WSTETH-USD+,cb9b9a72-c208-4132-a39c-c3ab85112e77
Optimism,beefy,WETH-HOP,34a798ef-4f68-4d69-9177-0055c3b1b317
Optimism,beefy,FRAX-OP,5674f404-356e-4e9d-9ef9-84aa524b9acd
Optimism,beefy,FRAX-USDC,061d5124-d83f-4fc4-9c45-26fe160c45c5
Optimism,beefy,AELIN-ETH,f3ae8e3a-1410-4d0e-ba69-24ddd6784512
Optimism,beefy,VELO-OP,9e8c11e8-db74-4a7e-9989-aaa150d32f0a
Optimism,beefy,SONNE-USDC,85cefd40-4b26-4128-ae05-f452054ece0c
Optimism,beefy,WSTETH-BBRFAUSD-BBRFAWBTC,1324359c-04fd-401b-a62d-4cd9ee064009
Optimism,beefy,UNIDX-DAI,6e85a9b1-d319-43bc-8e1c-d40326fb17c6
Optimism,beefy,TUSD-USDC,28c0afb1-5bd0-4ff0-9954-c087f8bd3587
Optimism,beefy,SNX-ETH,3eebd7c3-732f-473b-9e0f-5ebc9f63420d
Optimism,beefy,USDT,c8ad893a-4d4b-474c-a7dc-529663a06925
Optimism,clipper,ETH-USDC-USDT-WBTC-DAI-LINK-OP,d9c5ad98-0130-41be-a041-9e2555424326
Optimism,curve,SUSD-3CRV,5f0b117f-310c-4d96-8a92-d92b796c464d
Optimism,curve,DAI-USDC-USDT,c58e905c-50c7-4450-b077-b764bcfbb3ac
Optimism,curve,ETH-SETH,f7ef771a-3750-44ee-b841-182adc2bf9ba
Optimism,curve,ETH-WSTETH,50224a28-5a6c-489c-b72e-16df397a9fd2
Optimism,curve,FRAX-USDC,c63ed5fe-87a9-467e-acb7-67b3da0ba403
Optimism,curve,SBTC-WBTC,2a919332-4352-495c-a449-e2fc4459a052
Optimism,curve,MAI-3CRV,3ae1fc01-7101-41d1-b0d0-0d086eba8076
Optimism,dforce,USX,9bf5be6b-9cbe-43e0-b055-66b456e81f0d
Optimism,dforce,USDC,4ebca3f6-a333-4073-84c5-2bd5ebca4d64
Optimism,dforce,WSTETH,9e494c92-6bb2-450a-90b5-b61519262a33
Optimism,dforce,DAI,a731eb9d-934f-4953-a1dd-489a6880756d
Optimism,dforce,USDT,f6f2ae4b-5cfd-4249-84db-91a31d0614ba
Optimism,dforce,ETH,d8071879-3e72-438b-adcd-1702d2103604
Optimism,dforce,WBTC,53cd39ef-f5d0-43b0-8453-7003ac6a6f59
Optimism,dforce,OP,2e345050-0631-4e5a-95f2-ff274905929c
Optimism,frax,FRAX-WETH,74ecd256-117f-4529-a49d-53053c6e79dd
Optimism,frax,FRAX-FXS,fc88d38b-9043-45ce-a54b-653615ad8cb2
Optimism,gamma,USDC-DAI,68d8ac4d-56c4-46a9-a274-4faf6c88534e
Optimism,gamma,WETH-USDC,ec17a8a8-8f5f-4e17-841d-b530b9611e7a
Optimism,granary-finance,WETH,af79782b-9ebf-4b61-8473-6fa6f2ed6675
Optimism,granary-finance,OP,3d9366bb-7059-4c94-9160-4f38f6af3e9e
Optimism,granary-finance,USDC,c4c77439-c791-418b-8fdd-1d5d8b21133f
Optimism,granary-finance,WBTC,dae4fe36-64aa-4693-b225-74455924eb1e
Optimism,granary-finance,DAI,51be9a35-fe52-41bc-b5a6-a44f5a439beb
Optimism,granary-finance,USDT,e2ab1a59-6898-4dd0-b522-47a0a286fa12
Optimism,granary-finance,SNX,93a61643-3c5d-4af4-81f3-ccd6b7731548
Optimism,hop-protocol,ETH,3f512ac9-5ea8-4971-b134-c3efaec910c8
Optimism,hop-protocol,USDC,727da7e4-f943-4adf-b081-1cf845691f8e
Optimism,hop-protocol,DAI,bb235788-a360-4e29-ab59-e33e884b0050
Optimism,hop-protocol,SNX,7fcf4c9a-5ab0-4d0f-a55e-8f25c8b4c381
Optimism,hop-protocol,USDT,54506699-8258-4426-88c2-a04892f1076a
Optimism,insuredao,USDC,663088cc-a7a8-481d-be76-969ad1019380
Optimism,insuredao,USDC,d109b283-575c-4883-8d32-9e2a81a962af
Optimism,insuredao,USDC,1bd42051-dd57-44f8-90f3-b483ae69dc34
Optimism,insuredao,USDC,9388bb18-dbc4-43e6-990c-2f802c675081
Optimism,iron-bank,WETH,1efeaca3-7f8c-42c0-9d25-09567288bca6
Optimism,iron-bank,USDC,ca6abcf4-a2f0-4b60-aeef-00c4295e5e9b
Optimism,iron-bank,DAI,782bd4f8-6b62-408e-a831-3fcfacba1d05
Optimism,iron-bank,OP,7c96b16f-23ac-4140-a71e-c4f138076bf4
Optimism,iron-bank,USDT,ff9aa3f7-9300-4899-bb18-81bdea5133a8
Optimism,kyberswap,WSTETH-WETH,a9e5d0f9-59d8-43c6-940b-73286b334269
Optimism,kyberswap,WSTETH-USDC,ee6e1db2-bfdd-497c-9cd1-946eb4ae6e42
Optimism,kyberswap,USDC-MAI,31c5c59a-3fa9-4d7b-acd9-0cededfe688a
Optimism,kyberswap,USDC-USDT,558773c9-5a64-486f-8793-e0e4e123f808
Optimism,kyberswap,USDC-DAI,fad2c1ee-2eb0-4724-8985-1e3047c97ba5
Optimism,kyberswap,USDT-DAI,e6ac3feb-be37-4e16-b4d5-8ff67f594c6d
Optimism,kyberswap,WETH-KNC,3ce28798-fd4b-41c2-8456-e5918deb03bc
Optimism,kyberswap,KNC-MAI,db5d9b01-2aeb-4321-9cc5-5a29039d421e
Optimism,kyberswap,USDC-LDO,afaddbdb-b535-4227-8138-0e28f00f81be
Optimism,lyra,SUSD,e9f9bae6-d45c-44ef-9162-dfb79b85115e
Optimism,lyra,SUSD,99c47b45-e76b-43e1-9d1d-673372586331
Optimism,o3-swap,USDC,0d89c6f6-60ee-4f5f-8b28-b8e36e68c015
Optimism,o3-swap,ETH,76b5d57f-67a3-480f-8f10-17a35096a3c0
Optimism,o3-swap,DAI,38a072db-a93a-4de9-a831-46fca47805fd
Optimism,o3-swap,ROOBEE,19f28529-8ecc-4c9e-aeca-1059cde32ff2
Optimism,pickle,USDC-MAI,188e4294-c339-4140-bf53-3dec1c243b43
Optimism,pickle,USDC-SUSD,0e23feee-d7fa-4b9f-aa11-5f2c75ebcba2
Optimism,pickle,ETH-SETH,a91f81f2-a9de-4f0d-8648-c2d68e697098
Optimism,pickle,USDC,768eccab-3333-40f9-bc8e-196390b230c1
Optimism,pickle,ETH-USDC,88f99027-608d-4b0c-8ed8-2fe36067765e
Optimism,pickle,ETH-DAI,4cbb5b51-8399-4e6c-9706-5c699f88e70d
Optimism,pickle,OP-USDC,7e7b9d94-d8b2-4d2e-a38d-9b91cd9977af
Optimism,pickle,ETH-AELIN,ce278e1a-f1b7-4646-88c8-0884be1e1814
Optimism,pickle,USDC,9ff98b6a-6a0d-4e42-be0f-24819f1e80f5
Optimism,pickle,ETH,a36a7f08-f995-485b-87b6-dfdc47c73f76
Optimism,pickle,USDC-SNX,3c87afd2-1d95-4763-8d51-5eddbdc9005e
Optimism,pickle,ETH-OP,7be588d3-6ae8-44cc-906f-1900802c90c1
Optimism,pickle,USDC-FRAX,463fd93d-e87d-40d0-8e63-e2c26729ea7b
Optimism,pickle,ETH-USDC,c16ca312-e73f-4975-83a4-7de501415e2e
Optimism,pickle,VELO-USDC,6e053f06-e90d-4f16-b31b-d615d33f26f5
Optimism,pickle,USDC-ALUSD,65478656-dfd9-4624-b6b1-e44f300cf493
Optimism,pickle,ETH-ALETH,bac8bd15-5907-4afd-ac79-6ce5d5526145
Optimism,pickle,ETH-OP,3b8b0cbc-9e88-4bfb-8a2f-fca08253d333
Optimism,pickle,USDC-LYRA,740811b3-0f91-4296-9879-4a29534c2880
Optimism,pickle,ETH,250753e6-2eb3-4677-9ef9-ed1d0042cd67
Optimism,pickle,SNX,2f906e94-b61d-4a05-9c2f-06d44d5af22a
Optimism,pickle,ETH-RETH,e5555220-dfe2-4f3e-817e-e88bbc69d349
Optimism,pickle,VELO-OP,09e45f28-d501-44ee-9275-80a4f76c1f55
Optimism,premia,WETH,921943a3-e753-48e2-b8da-870525977c1c
Optimism,premia,OP,4be43dbe-0993-4655-b8e3-50a5c3ba73b3
Optimism,premia,WETH,39367161-06a2-4b1a-bbfd-49f130ec8a80
Optimism,premia,OP,a9e36c5e-7715-49d9-9d62-6338785cf5e0
Optimism,reaper-farm,USDT,07774a11-e92d-430e-a3a3-82e7a23d16a8
Optimism,reaper-farm,WETH,dc3741e8-461a-41a0-a7a1-01182b2db2d5
Optimism,reaper-farm,USDC,bc74ab1d-1685-4b2d-933b-37af1c606e92
Optimism,reaper-farm,USDT,54297a89-9757-4248-85cf-458bc21d1e6a
Optimism,reaper-farm,DAI,f2025c79-4d24-45a5-9d77-9336f1cb15c8
Optimism,reaper-farm,USDC,ab15795f-2ef8-440c-b23c-629152b74a22
Optimism,reaper-farm,WETH,dcab22ea-a060-4897-9151-4162d60ff826
Optimism,reaper-farm,USDT,5ca5ffc6-0652-4318-a853-87702de84e09
Optimism,reaper-farm,DAI,efc49027-c98f-47d8-bd65-05ad7bf88d1a
Optimism,reaper-farm,WSTETH-BB-RF-AWETH,379368e5-9b00-4624-b003-23126f0ef2f0
Optimism,reaper-farm,BB-RF-SODAI-BB-RF-SOUSDT-BB-RF-SOUSDC,dcf6b7b1-fe0c-40ec-b13c-7265648df146
Optimism,reaper-farm,USDC,33fa1338-33a7-4584-964f-25f6b7f0142f
Optimism,reaper-farm,RETH-WETH,8180f869-bc8c-4ada-a2ab-1746307f2946
Optimism,reaper-farm,SUSD,b65aef64-c153-4567-9d1a-e0040488f97f
Optimism,reaper-farm,OP,098f15a9-6bcd-47c2-9fa1-ec721f7151cb
Optimism,reaper-farm,WBTC,ff6fcbc2-04ff-4870-95cf-9308f0263e81
Optimism,reaper-farm,WETH-SETH,b3cd09f9-a3e1-4970-8384-039f9ee8fa28
Optimism,reaper-farm,VELO,04a9f3a1-dbea-4580-b7e6-7ff8beb7c277
Optimism,reaper-farm,USDC-DOLA,06a54385-45f0-4442-b641-969e1d0f6a84
Optimism,reaper-farm,SUSD-LUSD,f33eaa07-ca37-4516-89ca-fc4b5bb96140
Optimism,reaper-farm,DAI,c230473f-4987-4ed5-a7df-d4f8850786d1
Optimism,reaper-farm,BB-RF-ADAI-BB-RF-AUSDT-BB-RF-AUSDC,60b5e74c-356c-4a13-94ab-da3c6f181fec
Optimism,reaper-farm,OATH-USDC,0a85e7a6-4d3d-4054-a845-2e208f0bb249
Optimism,reaper-farm,USDPLUS-USDC,f4e931a8-813f-462d-bd18-0fb0fa2af96d
Optimism,reaper-farm,WBTC,a278f976-c136-4baf-a0fc-0e9aa8ae5f63
Optimism,reaper-farm,VELO-USDC,791ae893-1e97-4a57-b00e-9126c34bdaa9
Optimism,reaper-farm,WSTETH-USDPLUS,0f78cd3f-6ef6-4017-8d92-a4a42bb267cc
Optimism,reaper-farm,USDC-MAI,e3778948-4f6d-4135-a17c-957c428fb36b
Optimism,reaper-farm,OP-USDC,71ebfdcb-bc60-4858-be3a-9f3438b8ddfd
Optimism,reaper-farm,USDC-SUSD,f16ad74d-1e59-4d2e-94f6-a79c6732077e
Optimism,reaper-farm,WETH-USDC,2b10238b-08fb-4200-98c2-6c495f6c612a
Optimism,reaper-farm,WSTETH-BB-RF-AUSD-BB-RF-AWBTC,df51e423-22af-44f8-92f6-6b1413bc1051
Optimism,reaper-farm,OP,84f6f433-d110-46eb-933c-48329eebce60
Optimism,reaper-farm,SUSD,3e956068-6580-4640-a5d8-993f8f51c528
Optimism,reaper-farm,BB-RF-AUSD-MAI,a33b4c5a-3fac-4fcc-807b-ce190276d88e
Optimism,reaper-farm,FRAX-USDC,5e0f58d5-3399-4a8f-96ef-2bf720f42a22
Optimism,sonne-finance,USDC,c34ed51f-3a16-4124-9501-94b36c1bad9d
Optimism,sonne-finance,USDT,0196f69f-f690-41c4-aa09-1001ef2f3145
Optimism,sonne-finance,DAI,4e2bef65-8fcc-4b7a-a48e-db16770981a1
Optimism,sonne-finance,WETH,3846eb20-0dd8-433a-9840-ed113420fec2
Optimism,sonne-finance,WBTC,5fae807c-8386-4832-9df0-6de05f74374b
Optimism,sonne-finance,SUSD,173ba0e8-d88f-43f4-9339-0e23a35a4cb0
Optimism,sonne-finance,OP,dc9995a3-dcb1-470b-82ef-bd152b8cad08
Optimism,sonne-finance,SNX,3b8d22da-cd9b-4ec5-951d-379e85fac52b
Optimism,stargate,USDC,4a55d67d-adca-4d09-895e-35cae886ca22
Optimism,stargate,SGETH,b6166c30-c5f6-4327-ac0d-c5f868ec383f
Optimism,stargate,FRAX,496716b6-5916-4a2f-b071-5b16a5859903
Optimism,stargate,DAI,c6f5b041-b247-43bc-99ba-d323be27d65b
Optimism,stargate,SUSD,726882e2-f2ff-4447-aca7-7cef70c7295e
Optimism,stargate,LUSD,066f8d09-67c4-4295-80b5-39868e87d43b
Optimism,tarot,VELO,d37e5462-b5c9-4b1f-9200-d5f760626e76
Optimism,tarot,USDC,c0a9a8c2-bfd9-4f61-9cf3-ae56ddee8eab
Optimism,tarot,OP,8c38a6e3-bab1-4d51-8af1-70a6e539b057
Optimism,tarot,USDC,f3158184-fa3f-4c04-a518-8945efe87b68
Optimism,tarot,TAROT,f4916520-3d33-4412-b4a3-7fd53acad7ec
Optimism,tarot,USDC,2989878d-a587-4045-921f-73e67bcafd9c
Optimism,tarot,USDC,5fd7cdf3-78d1-48e9-9a16-707e23d9ae37
Optimism,tarot,USDC,43550abe-c751-47a5-96b1-77778cbc1808
Optimism,tarot,WETH,06150761-ba6b-48db-b9ca-1aeaf977dd83
Optimism,tarot,DOLA,7adb35cc-2c0e-4dcc-8601-6cad90feae2d
Optimism,tarot,OP,d640daab-5c2e-40a7-b370-fe53741b310f
Optimism,tarot,OP,86d0073a-af3e-4a31-aad5-1c4b7b4da9b0
Optimism,tarot,WETH,b969baea-6330-49df-bf49-d13a724cc60c
Optimism,tarot,VELO,7e90c756-cfb4-4e78-b672-9722bf99a51d
Optimism,tarot,OP,7f507e53-778b-417d-bc8c-17cb45cf3fa9
Optimism,toros,USDY,619788e6-31c3-4c9e-804b-10054b9cd7a3
Optimism,toros,USDMNY,cf1f59fe-9bc3-4d17-82f0-eb1484370560
Optimism,toros,ETHY,f0410e9a-ccd0-47e6-9b59-9b19a5da3797
Optimism,uniswap-v3,WETH-OP,b023d35a-f511-4650-9518-03a4728cda76
Optimism,uniswap-v3,WETH-USDC,fede7dd5-91f6-4596-986c-d7379210f71d
Optimism,uniswap-v3,WETH-WBTC,08095962-7fd3-4319-ae45-7a02316c788b
Optimism,uniswap-v3,USDC-DAI,5b7f00c1-8844-4282-875f-6e49e3e8d531
Optimism,uniswap-v3,WETH-LYRA,f08cd684-5f0b-4e17-883c-382d73c4dce3
Optimism,uniswap-v3,WETH-PERP,9db92c31-59e8-4411-8389-b9eade2f72ba
Optimism,uniswap-v3,THALES-WETH,447f7f53-3229-4025-96d9-e16a5134b069
Optimism,uniswap-v3,WETH-DAI,f99f0504-ebb5-4b0e-a9f5-adcff27b9b54
Optimism,uniswap-v3,WETH-USDC,d512245c-1a85-4bf4-98b6-bc60358fd370
Optimism,uniswap-v3,FRAX-USDC,ae4d0bb2-efdc-459d-8595-dfeaee426874
Optimism,uniswap-v3,OP-USDC,32defd51-75c3-44af-822e-292bd693e13b
Optimism,uniswap-v3,USDC-BOB,d50e4e1a-a602-4d8d-843a-d87a978a8c2d
Optimism,uniswap-v3,SUSD-DAI,9221dffc-7e30-43e0-9c69-e32531faf58b
Optimism,uniswap-v3,USDC-USDT,2acae64d-ca2e-4b0b-ad5f-92f3645ca85d
Optimism,uniswap-v3,EST-DAI,8a4ae923-f747-4b4d-a252-bf85bfdeadfd
Optimism,uniswap-v3,USDC-DAI,eb961a26-4f51-43ad-812a-94db775befb8
Optimism,uniswap-v3,WETH-SNX,4ab46de7-e10a-4728-b237-792886da4f01
Optimism,uniswap-v3,FRAX-FXS,a91ffe01-815d-43d9-b11a-e74f3dd965dc
Optimism,uniswap-v3,WETH-KWENTA,105a6145-0d7d-45f8-8ff1-cd109769229b
Optimism,uniswap-v3,DAI-XCHF,8535f15c-9a3e-4d3c-9e79-61a6b65374e0
Optimism,uniswap-v3,STG-USDC,c11cb97b-6b57-474e-85d3-8b87c824f6d8
Optimism,uniswap-v3,WETH-OP,41e3c077-88fc-4a55-9f24-fe8047f0b72c
Optimism,uniswap-v3,USDC-SUSD,c1fa2171-a88f-47bf-a786-9ad67e3b27e7
Optimism,uniswap-v3,USDC-OPX,3ada2bb6-3004-4b6b-970c-f03f58ffd234
Optimism,uniswap-v3,USDC-SPANK,65314d1a-98fa-4e77-b4e0-75a8765de03e
Optimism,uniswap-v3,USDC-SUSD,1c2a9f0f-f3c5-469d-8b0f-cd2ef8e23756
Optimism,uniswap-v3,WETH-KROM,8fb5edb9-5d45-43ad-88dd-8afd0b9fe173
Optimism,uniswap-v3,WETH-UNI,4c080e1b-ea51-4699-9d32-79696c7f9425
Optimism,uniswap-v3,WETH-OP,5c73ff86-cfdc-4b1f-b001-952cdada6e59
Optimism,uniswap-v3,USDC-SUSD,9e715b31-619a-460d-a78f-4674d7afde3a
Optimism,uniswap-v3,SPANK-DAI,3aadb63a-1e41-483c-a330-befdda927014
Optimism,uniswap-v3,UNIDX-USDC,abd45016-7169-4a3e-af97-6d4bdc62f394
Optimism,uniswap-v3,OP-BOB,7ea11c9d-9df1-436f-852c-17160796b3a1
Optimism,uniswap-v3,WETH-DAI,07dddbda-5118-4c9e-a02e-63ce012704e3
Optimism,uniswap-v3,WETH-USDT,c480e171-174a-42cc-9d2a-efa3c3cd4f9a
Optimism,uniswap-v3,LINK-WETH,86c29c12-4404-495b-a5af-ca0c1fb5c6b5
Optimism,uniswap-v3,USDC-DAI,9e900b28-e1f2-43d5-a35f-5f37cb2e8ebd
Optimism,uniswap-v3,USDT-DAI,1808846e-0503-416a-bbb0-2dff03d5546c
Optimism,uniswap-v3,WETH-AAVE,1bd36492-8de4-4cfd-a7c4-401a434ceaa8
Optimism,uniswap-v3,USDC-USDT,6762cc33-bd23-4c76-8eaf-0161b6d20901
Optimism,uniswap-v3,THALES-USDC,7627e809-db40-4fc3-847d-c5b68dc4d16c
Optimism,uniswap-v3,OP-USDC,f832f1b4-938a-4061-ab2e-d26b53856c60
Optimism,uniswap-v3,WETH-WBTC,b512fab1-bdb3-4250-a4fa-4ce52781ad11
Optimism,uniswap-v3,WETH-HAN,863107f6-31ae-48b3-904d-7da76512758b
Optimism,uniswap-v3,THALES-WETH,8cfe61b6-b332-440d-8b6e-abc73becfe4d
Optimism,uniswap-v3,WETH-SUSD,08f60b57-44e0-42ea-88ba-b5d159819ffa
Optimism,uniswap-v3,WBTC-USDC,f89732dc-dbe6-47ae-ae01-48b800cb6c04
Optimism,uniswap-v3,POP-USDC,d7d20357-c608-4869-90d1-c8d7570d2de7
Optimism,uniswap-v3,THALES-USDC,98e8a0ed-29a1-466c-bf41-f01e65bedb86
Optimism,uniswap-v3,PREMIA-WETH,7b1ff9be-6bf8-44c4-995f-eb28104c9ae7
Optimism,uniswap-v3,WETH-USDT,b454c283-5bed-4080-99f6-9aa866c24807
Optimism,uniswap-v3,WETH-USDT,de7312f8-a311-4f33-90cf-a9d533ae7844
Optimism,uniswap-v3,SUSD-DAI,6183edb2-6d31-4924-be97-cd7765c4edf0
Optimism,uniswap-v3,WETH-MNTO,f8c0ac11-af8a-4c2f-90ca-5b7f82faea05
Optimism,uniswap-v3,SNX-SUSD,cf8b3b92-4e12-45dd-be58-58c126b7a805
Optimism,uniswap-v3,CRV-WETH,5dd34d15-e022-4682-aff1-f3b45e0dad0e
Optimism,uniswap-v3,VELO-WETH,689cad80-e643-4f9a-95ae-45dae9e9b497
Optimism,uniswap-v3,LINK-WETH,a1502535-817a-4550-92c4-93965f879bfc
Optimism,uniswap-v3,WETH-RETH,0edbf609-6cb4-437f-bca4-8f27e28d342f
Optimism,uniswap-v3,USDT-DAI,772313cd-a1d5-4c01-9202-6b8aba254271
Optimism,uniswap-v3,THALES-USDT,d1732068-f83d-4725-addd-3700df828d45
Optimism,uniswap-v3,VELO-USDC,b796c9ee-3e70-48fc-96b7-27f431ffb97b
Optimism,uniswap-v3,OP-USDC,5b595cb2-c871-4834-ba00-e2faecb86c9c
Optimism,uniswap-v3,WETH-RETH,f1ae223f-1692-4d68-98de-9b8a9920fc16
Optimism,uniswap-v3,WETH-AELIN,19a51e22-0ee9-48fc-ba41-703550eaf5d9
Optimism,uniswap-v3,RAI-DAI,018297f9-9cc3-437d-bd45-7f0c0e4ebc80
Optimism,uniswap-v3,OP-DAI,0a99c005-edc5-49a9-8af2-e5e8bee819ab
Optimism,uniswap-v3,USDC-SNX,784e2082-391b-441b-8d90-9150f7349de4
Optimism,uniswap-v3,WSTETH-WETH,b50e58a1-2e83-48bc-844a-7128e6d7a5ed
Optimism,uniswap-v3,WETH-USDC,0bf4b7a6-e468-4eba-9671-c904f72e3ca6
Optimism,uniswap-v3,SUSD-USDT,c372c8de-99bb-4a5b-b69f-7a6e62d49c6d
Optimism,uniswap-v3,SUSD-DAI,2ad60a94-70bb-4bfe-bd7b-437c21f04aed
Optimism,uniswap-v3,OP-USDT,63eb259b-ba2d-43c7-bbd7-a3fb79f3da33
Optimism,uniswap-v3,WETH-BOB,46fcf624-de65-41cf-afad-06be6cbb8b3b
Optimism,uniswap-v3,USDC-MAI,be882add-e7ec-4f37-8188-e906ef890149
Optimism,uniswap-v3,OP-L2DAO,a555ea8c-7739-4f7f-8db5-0f27ac010872
Optimism,uniswap-v3,WETH-BITANT,8ce8ecf2-b90d-4e65-9ee8-ac8d04b46594
Optimism,uniswap-v3,WETH-AAVE,99479970-c3d5-4b4b-85b6-d9821da99e53
Optimism,uniswap-v3,LINK-USDC,8def5082-833a-446c-85e3-bb85a185495f
Optimism,uniswap-v3,LINK-USDC,951def48-1869-40ae-9da8-9b904fc58ff4
Optimism,uniswap-v3,WETH-USDC,c7d05e66-da36-439f-a673-a6d4f4ed0198
Optimism,velodrome,USDC-SUSD,79d5c9bd-b2a1-4f6d-96d1-42973be4dbd7
Optimism,velodrome,WSTETH-WETH,c14c15dd-0fb7-450a-a333-29464f46c145
Optimism,velodrome,USDC-MAI,02907c1c-37c2-4ee5-a6fb-2570176a019b
Optimism,velodrome,WETH-SETH,29380f68-fcb9-4cbe-ad0c-8a993e39c38c
Optimism,velodrome,USDC-DOLA,17f0492d-6279-46b4-a637-40e542130954
Optimism,velodrome,SUSD-LUSD,99d1c901-4495-4722-82f1-cd82a84f1d8a
Optimism,velodrome,USDC-MIM,93c6983b-681c-4208-999f-df4094217304
Optimism,velodrome,OP-USDC,5f12da6d-a4ba-41ba-908d-deeb22037da4
Optimism,velodrome,USD+-USDC,a9a1d9e3-edb1-4c16-8a24-712ecd28c91c
Optimism,velodrome,WETH-USDC,c51d789f-0a76-4dea-b201-63687bee5b17
Optimism,velodrome,USDC-DAI,97d60248-3896-4e52-a624-8ce02d2252e2
Optimism,velodrome,USDC-SNX,77587d2f-82fa-4207-8a11-07bc35a25a01
Optimism,velodrome,VELO-USDC,6ce83088-1986-4c20-a685-959d77fd7738
Optimism,velodrome,WETH-RETH,0c4943a9-4f2f-477c-a9b8-eb5c425212b9
Optimism,velodrome,USDC-USX,4a2f2862-6cae-4353-8da7-e8d743164f7f
Optimism,velodrome,WETH-OP,977f025a-9d34-40a9-b9e7-c492b7ac88ed
Optimism,velodrome,ALETH-WETH,4e3949d1-41b9-4180-90e7-ed645059c06f
Optimism,velodrome,USDC-LUSD,f10781d6-c7cd-4569-bbd1-367e824f76d2
Optimism,velodrome,USDC-USDT,95288faf-2b8d-4fa3-9073-2550af993b0d
Optimism,velodrome,WETH-BIFI,766d26cb-d1b8-4122-bc23-6116cc80f92e
Optimism,velodrome,USDC-AGEUR,0fe15ef8-8ca1-4a1b-b90e-f3ac824956a2
Optimism,velodrome,AGEUR-MAI,9e8b9299-186c-4077-b2c2-61837aa967af
Optimism,velodrome,LUSD-MAI,7c9fd439-df01-4fa1-894e-4dc3dd5bdd30
Optimism,velodrome,WETH-KWENTA,950ba876-fb30-4f7e-a029-feede9941179
Optimism,velodrome,USDC-ALUSD,67fb819e-8461-410e-986f-5fbea16b9220
Optimism,velodrome,FRAX-USDC,fe7d0807-badd-4f02-8f09-3df709a7ee87
Optimism,velodrome,USD+-LUSD,e2706b35-9d10-4dba-8749-7b7b27ed910e
Optimism,velodrome,THALES-USDC,9cd14597-8679-413c-82cf-04d4c4cb6176
Optimism,velodrome,LYRA-USDC,a41f37bc-3105-4195-913b-da6f5ad5d204
Optimism,velodrome,WSTETH-LDO,69037d64-ab37-4a1d-989e-543cda4675bc
Optimism,velodrome,TAROT-USDC,153600c4-35bc-4ee7-a417-af205dba31e9
Optimism,velodrome,THALES-WETH,4aad5ef0-45a8-462f-b842-d73e2fd9116f
Optimism,velodrome,VELO-OP,d268cba2-bf82-43c7-b4dc-1e8f2c37e150
Optimism,velodrome,WETH-AELIN,f004ac25-b704-4565-8ef7-3ba3b8d370a5
Optimism,velodrome,USD+-USDC,4c0621e3-3e62-41ac-9b4e-bd7f00afb6a6
Optimism,velodrome,WETH-LUSD,aab4a751-dc9c-42cc-bcad-fc208a859d79
Optimism,velodrome,OP-BIFI,fb2fd65c-f14a-4102-8d32-b5900fd3ba0e
Optimism,velodrome,USDC-PERP,a9df21e2-ced0-411c-a2d6-67d511577834
Optimism,velodrome,SONNE-USDC,fd7ad837-accc-41e1-a6c7-33cc9739ea28
Optimism,velodrome,OATH-USDC,5fa9224a-0790-4823-bef6-5220c4078798
Optimism,velodrome,FRAX-FXS,8ed9bff0-c6d3-4382-aff5-1b0753d1abd2
Optimism,velodrome,WETH-FBOMB,485f3978-f427-4378-ae24-dcfd18e77b93
Optimism,velodrome,UNIDX-DAI,8ad7f8e1-efa7-46a9-92f5-5d0624cec41c
Optimism,velodrome,DF-USX,0459c38d-b1a3-42c3-9cb1-b7d8337dc966
Optimism,velodrome,WSTETH-USD+,c7e9f42a-d6c4-4e56-9430-76fafaa06544
Optimism,velodrome,JEUR-AGEUR,d529c89e-7c23-4876-a2f7-626eb24ec84f
Optimism,velodrome,WETH-HOP,09198283-4a9a-4ab8-8aaf-6d9d6dc52070
Optimism,velodrome,USDC-MAI,5e31788c-59ce-43bd-a433-d76e7c13c82a
Optimism,velodrome,RED-OP,ea61fb93-aecc-4a06-ae27-46600d3054cc
Optimism,velodrome,FRAX-SUSD,86e4a61f-90a8-421e-8f65-16bb72eecbf3
