Date,TVL
2021-01-14,22145956687.40072
2021-01-15,21748383351.74037
2021-01-16,22527888998.23435
2021-01-17,22525885833.20602
2021-01-18,23074394317.504425
2021-01-19,24584110425.55062
2021-01-20,23529257866.2574
2021-01-21,21819367677.15511
2021-01-22,22738660469.47477
2021-01-23,23553463941.151264
2021-01-24,25399421006.41968
2021-01-25,25932051544.7195
2021-01-26,25452004931.027615
2021-01-27,24643816982.634613
2021-01-28,25948250968.787247
2021-01-29,27111184954.91329
2021-01-30,26942858040.56288
2021-01-31,27029069794.466568
2021-02-01,27429709452.807228
2021-02-02,28862849564.681713
2021-02-03,32372796338.72281
2021-02-04,33511253333.05819
2021-02-05,35641046277.28549
2021-02-06,35621725630.28935
2021-02-07,34879529793.49199
2021-02-08,37171782217.629005
2021-02-09,38923920986.25592
2021-02-10,40366858087.84516
2021-02-11,41402622189.433495
2021-02-12,42229608964.43389
2021-02-13,41549370625.23104
2021-02-14,42065994798.99183
2021-02-15,41557158303.09462
2021-02-16,42166469331.6097
2021-02-17,42966983111.84208
2021-02-18,44805389906.7432
2021-02-19,46236419191.40292
2021-02-20,48161429240.40779
2021-02-21,48505117750.402245
2021-02-22,45846812154.74767
2021-02-23,39550734228.73307
2021-02-24,43472496443.183624
2021-02-25,42713474980.21668
2021-02-26,40526276778.73366
2021-02-27,41035900991.76364
2021-02-28,39714149361.97797
2021-03-01,43011508425.61387
2021-03-02,43730871606.68037
2021-03-03,45883560065.33414
2021-03-04,45238140574.35475
2021-03-05,44271597931.7713
2021-03-06,45614502011.79601
2021-03-07,44423461282.6846
2021-03-08,45410678106.58835
2021-03-09,47896539078.98825
2021-03-10,48321324124.854614
2021-03-11,48914094163.58344
2021-03-12,50177475619.72552
2021-03-13,53099564758.64367
2021-03-14,53053371976.26203
2021-03-15,50771102489.37341
2021-03-16,51170917375.09121
2021-03-17,51857350838.63721
2021-03-18,52748436299.26655
2021-03-19,53765926669.16814
2021-03-20,55494816873.18388
2021-03-21,53480039498.268936
2021-03-22,53461896608.142715
2021-03-23,51398894210.52629
2021-03-24,51509350950.30707
2021-03-25,49288063241.09942
2021-03-26,51717003798.057175
2021-03-27,52549913696.46523
2021-03-28,53543338270.86282
2021-03-29,56215588230.53354
2021-03-30,58942913021.84533
2021-03-31,59142791511.2851
2021-04-01,61747537993.90127
2021-04-02,64606403197.85774
2021-04-03,70033895017.71706
2021-04-04,71449405524.85742
2021-04-05,74499102305.09082
2021-04-06,75378564689.21002
2021-04-07,70747725743.23592
2021-04-08,73086659330.036
2021-04-09,75749363138.43636
2021-04-10,77581806816.01094
2021-04-11,77479682712.54878
2021-04-12,78788878238.56099
2021-04-13,82095201901.05055
2021-04-14,86902456617.11809
2021-04-15,88885807833.5781
2021-04-16,88649995088.98166
2021-04-17,89374656163.20609
2021-04-18,81590366519.48796
2021-04-19,83324665817.10313
2021-04-20,83908866485.04735
2021-04-21,84758590841.02934
2021-04-22,87227986594.49191
2021-04-23,85149689143.48383
2021-04-24,84022136464.7169
2021-04-25,87595452762.6774
2021-04-26,95558123228.01932
2021-04-27,98854142787.90073
2021-04-28,101844306942.79364
2021-04-29,100813898991.32697
2021-04-30,102717537930.50084
2021-05-01,106691495555.01424
2021-05-02,107902058447.26852
2021-05-03,113029326879.05417
2021-05-04,114577444136.73521
2021-05-05,115929308398.6613
2021-05-06,118038002643.00185
2021-05-07,118336783077.79842
2021-05-08,121212020359.6468
2021-05-09,122953378019.37976
2021-05-10,122735339277.0083
2021-05-11,122715924900.7036
2021-05-12,122543271059.88358
2021-05-13,116404734055.91212
2021-05-14,119847523905.39992
2021-05-15,117023999334.03946
2021-05-16,114843570254.74432
2021-05-17,110883602424.94328
2021-05-18,102429070597.78087
2021-05-19,88265673560.5779
2021-05-20,86750836830.93977
2021-05-21,84034506749.07053
2021-05-22,75876014518.93994
2021-05-23,72581847176.954
2021-05-24,79961065590.44751
2021-05-25,82343301375.41957
2021-05-26,88188153998.5131
2021-05-27,86246195318.67809
2021-05-28,80409318612.38806
2021-05-29,80824963176.91962
2021-05-30,85025918400.75066
2021-05-31,88164865922.80571
2021-06-01,90377490799.08434
2021-06-02,94740162487.08363
2021-06-03,95914628549.60397
2021-06-04,92659742025.88841
2021-06-05,93697078478.35406
2021-06-06,94200397026.54333
2021-06-07,94123094374.49078
2021-06-08,89802146810.66048
2021-06-09,91390965242.61987
2021-06-10,89487862648.62112
2021-06-11,87414854944.82365
2021-06-12,88117263195.936
2021-06-13,92445018445.28372
2021-06-14,95113058175.84595
2021-06-15,93196444217.68365
2021-06-16,90217107937.96758
2021-06-17,88240583658.06166
2021-06-18,86492867844.3744
2021-06-19,85703411483.58517
2021-06-20,80701612316.27693
2021-06-21,74415485867.37245
2021-06-22,74340227704.93852
2021-06-23,77008012534.02371
2021-06-24,77160321579.2247
2021-06-25,74847706031.09425
2021-06-26,75712643227.964
2021-06-27,77735313015.4665
2021-06-28,80112859585.33472
2021-06-29,82365399672.95036
2021-06-30,82178027191.13348
2021-07-01,81971694620.70955
2021-07-02,82151992926.38736
2021-07-03,84905800799.25381
2021-07-04,86139369211.01909
2021-07-05,85892962992.67105
2021-07-06,89178545057.41364
2021-07-07,89200947708.77055
2021-07-08,87183078212.42662
2021-07-09,86739477797.51083
2021-07-10,87718541844.38542
2021-07-11,87412053967.81012
2021-07-12,85386909334.1207
2021-07-13,84172995180.91238
2021-07-14,82961744919.48416
2021-07-15,81361723525.79541
2021-07-16,80831991767.55736
2021-07-17,81881951299.008
2021-07-18,80729756193.2963
2021-07-19,78408314145.33644
2021-07-20,78693704380.60019
2021-07-21,82690449637.63881
2021-07-22,83572040892.23914
2021-07-23,85645600570.84549
2021-07-24,87219692458.95041
2021-07-25,88646792311.07385
2021-07-26,90482793427.69553
2021-07-27,91864536853.22571
2021-07-28,92293770760.85619
2021-07-29,93681150864.66995
2021-07-30,95221683019.28528
2021-07-31,96285227086.25732
2021-08-01,95811145959.5918
2021-08-02,95297377638.50066
2021-08-03,95812103881.79938
2021-08-04,99221609482.43697
2021-08-05,101490934059.14569
2021-08-06,104080223131.31125
2021-08-07,106774989665.57379
2021-08-08,105792645746.30951
2021-08-09,108450968324.13043
2021-08-10,108324013822.6727
2021-08-11,108863433643.77866
2021-08-12,109404398678.48407
2021-08-13,113674455030.12991
2021-08-14,113942105064.11867
2021-08-15,114342453177.65273
2021-08-16,111690349794.54832
2021-08-17,110374224554.03479
2021-08-18,111974878762.51274
2021-08-19,115674075075.34767
2021-08-20,118350423015.4892
2021-08-21,117795917093.90549
2021-08-22,119465801650.69054
2021-08-23,119271874184.95776
2021-08-24,117666020257.0337
2021-08-25,117140758064.13995
2021-08-26,116813529547.61966
2021-08-27,120237279420.47382
2021-08-28,119700593361.22917
2021-08-29,118951826066.42593
2021-08-30,119186255878.01941
2021-08-31,124157321500.33238
2021-09-01,130611191545.56897
2021-09-02,131245930506.8933
2021-09-03,133432210374.40997
2021-09-04,134358492268.98296
2021-09-05,136192221563.1326
2021-09-06,130648553062.20993
2021-09-07,123698266957.5963
2021-09-08,124935072377.24431
2021-09-09,124662748785.98691
2021-09-10,122203939000.92241
2021-09-11,126885866240.46664
2021-09-12,128466565089.06526
2021-09-13,126997882389.081
2021-09-14,131459696088.11157
2021-09-15,132882833886.25293
2021-09-16,131211282432.01657
2021-09-17,130324432310.6439
2021-09-18,130662459237.59532
2021-09-19,123139106604.49222
2021-09-20,113795388778.27904
2021-09-21,116373902318.98927
2021-09-22,122563443624.98491
2021-09-23,122259087289.60548
2021-09-24,119587444017.39276
2021-09-25,119783874367.25699
2021-09-26,120910566130.67645
2021-09-27,117573577507.35875
2021-09-28,116051337121.99963
2021-09-29,118666055909.42255
2021-09-30,123651636229.10918
2021-10-01,128613049323.27434
2021-10-02,130771886196.04495
2021-10-03,131170628951.8998
2021-10-04,132227523638.81157
2021-10-05,133819672500.0743
2021-10-06,135209911195.22276
2021-10-07,137517110119.6226
2021-10-08,138250658258.57568
2021-10-09,139079637457.3329
2021-10-10,136222559262.54097
2021-10-11,138314056880.94366
2021-10-12,139286126386.14084
2021-10-13,142604465742.33676
2021-10-14,145470100283.30524
2021-10-15,147992395974.32013
2021-10-16,148469610863.43674
2021-10-17,148879812794.26163
2021-10-18,146784919194.40143
2021-10-19,150002663916.9909
2021-10-20,157529011739.74194
2021-10-21,155081183205.22742
2021-10-22,153366191764.91168
2021-10-23,157575473683.91507
2021-10-24,156624175832.42145
2021-10-25,160618194172.08768
2021-10-26,159108474221.4905
2021-10-27,153183270428.21124
2021-10-28,160246399761.13394
2021-10-29,157845208439.59406
2021-10-30,155220203377.88184
2021-10-31,157739497504.18137
2021-11-01,159807848811.43503
2021-11-02,165821643841.45502
2021-11-03,168216290531.87903
2021-11-04,168416172834.4654
2021-11-05,167767989067.38812
2021-11-06,170245365122.49466
2021-11-07,175005993705.20895
2021-11-08,178655024194.44785
2021-11-09,177250751173.0061
2021-11-10,172518615019.3306
2021-11-11,175379810368.74323
2021-11-12,174408912072.91037
2021-11-13,175854687916.3811
2021-11-14,176380917883.4964
2021-11-15,172592984341.59396
2021-11-16,165242272436.18835
2021-11-17,167347007973.7629
2021-11-18,159592127158.1321
2021-11-19,168848086198.2332
2021-11-20,172927144907.3054
2021-11-21,170998685273.6828
2021-11-22,166292386443.01617
2021-11-23,171798905014.791
2021-11-24,171006001089.1292
2021-11-25,175390314781.38336
2021-11-26,162903182278.08505
2021-11-27,164397634850.30115
2021-11-28,170549883896.51776
2021-11-29,173930715705.67487
2021-11-30,177169252577.49704
2021-12-01,177490424877.90338
2021-12-02,175560713692.62753
2021-12-03,167324287754.44855
2021-12-04,160879110485.46497
2021-12-05,160042745246.15497
2021-12-06,164543465572.07068
2021-12-07,165276199734.85284
2021-12-08,168282763902.9445
2021-12-09,160368495362.88193
2021-12-10,155433234280.33807
2021-12-11,158861492301.48026
2021-12-12,160419140907.2454
2021-12-13,151394666119.03793
2021-12-14,154180496826.8397
2021-12-15,159050062391.48447
2021-12-16,157888193514.75385
2021-12-17,156795145440.22156
2021-12-18,161254596096.71594
2021-12-19,160940249736.53836
2021-12-20,160936338489.58844
2021-12-21,166362254021.3082
2021-12-22,166263739902.7846
2021-12-23,171450119313.24933
2021-12-24,170727707113.381
2021-12-25,172237000160.40186
2021-12-26,173751709936.38998
2021-12-27,170766637982.18362
2021-12-28,165003861146.31787
2021-12-29,162053687288.78146
2021-12-30,163494211895.03607
2021-12-31,163529966831.07114
2022-01-01,166866320629.55893
2022-01-02,167931432608.7061
2022-01-03,167895152370.90204
2022-01-04,167849624396.32428
2022-01-05,161342229779.95544
2022-01-06,158567658377.3471
2022-01-07,153821946710.3077
2022-01-08,150924834928.7315
2022-01-09,152895388722.26337
2022-01-10,150583830936.59225
2022-01-11,155289632335.91046
2022-01-12,159751024410.9247
2022-01-13,157358947098.7304
2022-01-14,158859133830.89746
2022-01-15,160359873340.49835
2022-01-16,161148316023.4515
2022-01-17,157179545615.77698
2022-01-18,156493143944.56546
2022-01-19,155616285687.99014
2022-01-20,153275205551.76782
2022-01-21,136060495729.79836
2022-01-22,129204446269.02129
2022-01-23,132338722806.34268
2022-01-24,128411096743.28445
2022-01-25,132029520954.93147
2022-01-26,133097596016.86894
2022-01-27,125873274615.45103
2022-01-28,126908999678.52397
2022-01-29,128697294750.12009
2022-01-30,126985584104.71773
2022-01-31,129684804137.07172
2022-02-01,132390829719.93613
2022-02-02,128663620582.38602
2022-02-03,130343524510.09482
2022-02-04,138069418825.2445
2022-02-05,140250270637.0692
2022-02-06,142188919753.13324
2022-02-07,144521014133.85516
2022-02-08,144472758325.6222
2022-02-09,146848544083.9573
2022-02-10,143000402733.01022
2022-02-11,139403925280.22656
2022-02-12,139365916836.0266
2022-02-13,138687157337.6132
2022-02-14,139675782280.05884
2022-02-15,145117455628.60654
2022-02-16,144271028156.1709
2022-02-17,138015110416.95474
2022-02-18,136143962409.93028
2022-02-19,135480345874.29791
2022-02-20,132522096502.85269
2022-02-21,129658307972.1069
2022-02-22,131489561724.40819
2022-02-23,130932823657.05994
2022-02-24,131018342398.19955
2022-02-25,134908518248.95963
2022-02-26,136036741493.73813
2022-02-27,132390396200.06004
2022-02-28,141849378056.75226
2022-03-01,142979553854.23685
2022-03-02,143193624471.67743
2022-03-03,138531971060.88348
2022-03-04,133467561969.123
2022-03-05,135433014583.64189
2022-03-06,131362048025.57635
2022-03-07,131441922082.90372
2022-03-08,133985250260.5845
2022-03-09,139074095261.46338
2022-03-10,135647849100.43973
2022-03-11,134673870622.39465
2022-03-12,134753407201.63809
2022-03-13,133080062348.87099
2022-03-14,135353649020.70866
2022-03-15,136126137389.49246
2022-03-16,140525961578.93936
2022-03-17,140798550341.8346
2022-03-18,145040596067.6106
2022-03-19,145230496175.77292
2022-03-20,143262848459.98267
2022-03-21,147403072992.44653
2022-03-22,149225611373.68546
2022-03-23,150730289714.37994
2022-03-24,152015527078.39752
2022-03-25,150988320863.74747
2022-03-26,152892298260.94034
2022-03-27,156323714365.56854
2022-03-28,157847677777.02786
2022-03-29,160272345774.04852
2022-03-30,161402485689.72415
2022-03-31,157465711049.77423
2022-04-01,161643541248.16992
2022-04-02,161712378241.43683
2022-04-03,162837287640.68927
2022-04-04,162195428475.0714
2022-04-05,158404666150.49158
2022-04-06,152131086261.14926
2022-04-07,154500554954.49454
2022-04-08,151822673197.1974
2022-04-09,153361476795.02917
2022-04-10,151448799077.70917
2022-04-11,144144467357.55038
2022-04-12,146033925399.19394
2022-04-13,148269601803.43756
2022-04-14,145956487067.52374
2022-04-15,146994667610.77698
2022-04-16,147510042961.3763
2022-04-17,145059215944.67758
2022-04-18,148613472944.89618
2022-04-19,149590308268.6549
2022-04-20,149389877829.4732
2022-04-21,146614610175.3213
2022-04-22,146007984275.35168
2022-04-23,145511296434.5566
2022-04-24,144537542441.12482
2022-04-25,147839544967.49844
2022-04-26,142070297880.34784
2022-04-27,144237647671.9731
2022-04-28,143891696354.51334
2022-04-29,140318741569.27466
2022-04-30,135731814616.74289
2022-05-01,138054756561.8918
2022-05-02,137925013309.03036
2022-05-03,137797389040.18933
2022-05-04,142471162456.50302
2022-05-05,136672506334.15488
2022-05-06,135613251687.44513
2022-05-07,130504329119.55334
2022-05-08,125795068211.72049
2022-05-09,109365692601.70073
2022-05-10,106863074268.44188
2022-05-11,89776346084.06842
2022-05-12,78345046189.34816
2022-05-13,78871530813.02928
2022-05-14,79174308004.65921
2022-05-15,81125695913.17245
2022-05-16,78287003463.35304
2022-05-17,79945843194.4496
2022-05-18,76235997755.40622
2022-05-19,78407071154.40712
2022-05-20,76584032602.82709
2022-05-21,77163490253.33475
2022-05-22,79798402507.80031
2022-05-23,78912847924.52878
2022-05-24,79487761568.39285
2022-05-25,79552112522.13545
2022-05-26,76256500613.59683
2022-05-27,74889439269.6771
2022-05-28,76008223034.91727
2022-05-29,76250897143.53415
2022-05-30,80316708696.25711
2022-05-31,79932827257.59593
2022-06-01,77038916591.14981
2022-06-02,77591430056.8887
2022-06-03,75906309137.73892
2022-06-04,75536382661.66083
2022-06-05,75741693195.62775
2022-06-06,76104307334.24156
2022-06-07,76164031307.99055
2022-06-08,75739247452.05818
2022-06-09,75098302214.88828
2022-06-10,72244605870.10497
2022-06-11,69316604620.67337
2022-06-12,66409531436.83152
2022-06-13,57660303943.049484
2022-06-14,55827377096.11348
2022-06-15,55533941521.624725
2022-06-16,51774758976.41432
2022-06-17,52500261158.71597
2022-06-18,49731016808.067566
2022-06-19,51616147050.41111
2022-06-20,52302917399.645706
2022-06-21,52636225547.743454
2022-06-22,52097330232.969826
2022-06-23,53671851065.66418
2022-06-24,54869160801.7147
2022-06-25,55033836326.55881
2022-06-26,54187492095.06832
2022-06-27,53724170916.4532
2022-06-28,52615093107.27534
2022-06-29,51892738745.81686
2022-06-30,51423867330.71633
2022-07-01,51359127054.0818
2022-07-02,52433933063.866104
2022-07-03,52712035851.20697
2022-07-04,54170276588.94357
2022-07-05,54379474267.602165
2022-07-06,55224316885.21039
2022-07-07,55804280612.929855
2022-07-08,55637156226.81826
2022-07-09,55751099271.52412
2022-07-10,54567570428.03035
2022-07-11,52932174471.24065
2022-07-12,51759394451.9552
2022-07-13,52910403753.88054
2022-07-14,54096548494.78934
2022-07-15,54619973278.12347
2022-07-16,55968604127.7451
2022-07-17,55776174584.95505
2022-07-18,59152267983.20948
2022-07-19,59345513885.14533
2022-07-20,58644494524.68504
2022-07-21,59447858900.10541
2022-07-22,59362964939.84587
2022-07-23,59409851893.36971
2022-07-24,60009243868.667984
2022-07-25,57457579582.275375
2022-07-26,57283586752.113846
2022-07-27,60167476890.81529
2022-07-28,61888514388.154236
2022-07-29,61424225866.53049
2022-07-30,61496813943.472466
2022-07-31,61176007273.21753
2022-08-01,60591631288.08521
2022-08-02,59551971556.01188
2022-08-03,60256775005.39873
2022-08-04,61048952682.94785
2022-08-05,62148062559.87412
2022-08-06,61576876779.18323
2022-08-07,62712756827.2337
2022-08-08,62994854734.7194
2022-08-09,61241649181.82649
2022-08-10,64032652900.60348
2022-08-11,63819012749.748856
2022-08-12,64348769783.5246
2022-08-13,64503291208.3441
2022-08-14,63540592062.06626
2022-08-15,62859035170.1509
2022-08-16,63024320707.37452
2022-08-17,61885385341.13158
2022-08-18,61084429831.512535
2022-08-19,57998089353.04116
2022-08-20,57643111273.38756
2022-08-21,58463372367.07193
2022-08-22,58521428071.386375
2022-08-23,58694505812.7527
2022-08-24,58868696317.50272
2022-08-25,59262041230.29458
2022-08-26,56468106802.156555
2022-08-27,56118671352.67362
2022-08-28,55065968177.24985
2022-08-29,56712261557.825386
2022-08-30,56539230433.411575
2022-08-31,56191596712.71924
2022-09-01,56762514456.030655
2022-09-02,56643331785.67446
2022-09-03,56390302925.33608
2022-09-04,56351647348.5656
2022-09-05,57040765577.61515
2022-09-06,54572494399.34053
2022-09-07,55575126576.89203
2022-09-08,55602484987.916145
2022-09-09,57021001561.10572
2022-09-10,57747286178.85669
2022-09-11,57112380077.33451
2022-09-12,56648502636.110596
2022-09-13,53599123119.80102
2022-09-14,52583529372.45713
2022-09-15,51530761041.28577
2022-09-16,51783316071.120346
2022-09-17,52402196767.003845
2022-09-18,50911971725.95683
2022-09-19,51286608099.547516
2022-09-20,51133109652.33364
2022-09-21,50067052965.9061
2022-09-22,52491879274.3141
2022-09-23,52493463819.38289
2022-09-24,52017287881.34567
2022-09-25,51841142076.26447
2022-09-26,52503485870.45254
2022-09-27,52411432481.29451
2022-09-28,52659255923.372955
2022-09-29,52706760545.15156
2022-09-30,52552190343.5364
2022-10-01,52904027893.347626
2022-10-02,52373440349.73711
2022-10-03,52976963330.43414
2022-10-04,53469489102.822334
2022-10-05,53545759627.03691
2022-10-06,53411236308.929405
2022-10-07,52824591068.055984
2022-10-08,52586396528.53038
2022-10-09,52671958682.119125
2022-10-10,51971398844.993355
2022-10-11,51949032811.473274
2022-10-12,51640836309.1356
2022-10-13,51154146134.60002
2022-10-14,51131811155.0596
2022-10-15,50991984213.069
2022-10-16,51402691888.185814
2022-10-17,51818718510.487885
2022-10-18,51379134412.30812
2022-10-19,50807456781.80373
2022-10-20,50237121571.99284
2022-10-21,50289509047.6711
2022-10-22,50404881844.47581
2022-10-23,51268003468.11706
2022-10-24,50689989550.48367
2022-10-25,52362200749.12483
2022-10-26,53605014208.07864
2022-10-27,52954989215.526474
2022-10-28,53499579008.098816
2022-10-29,54376378915.06002
2022-10-30,54030436595.50482
2022-10-31,53489080880.71436
2022-11-01,53325440928.20334
2022-11-02,52544748880.27312
2022-11-03,52906173030.41021
2022-11-04,54670606179.20745
2022-11-05,54551711901.57489
2022-11-06,53526186423.462166
2022-11-07,53329239928.40639
2022-11-08,48158140047.41398
2022-11-09,42759377731.387596
2022-11-10,44526807992.82404
2022-11-11,43551613647.52106
2022-11-12,42843206991.09981
2022-11-13,41953865498.73524
2022-11-14,42143361999.35919
2022-11-15,42472478530.87009
2022-11-16,41803975046.379906
2022-11-17,41917162838.67707
2022-11-18,41802762984.588615
2022-11-19,41551965459.637695
2022-11-20,40321248259.54883
2022-11-21,40074828286.14643
2022-11-22,40063863278.52892
2022-11-23,40593573146.99624
2022-11-24,40321004818.45518
2022-11-25,40282769041.794815
2022-11-26,40787522637.891945
2022-11-27,40590451793.13469
2022-11-28,39942205536.10964
2022-11-29,40955620414.57605
2022-11-30,41462507881.814804
2022-12-01,41513106573.716705
2022-12-02,40973604230.556175
2022-12-03,40960833618.367195
2022-12-04,41574726299.15316
2022-12-05,41053928506.040085
2022-12-06,41458303567.144196
2022-12-07,41423961464.21781
2022-12-08,41573109486.8535
2022-12-09,41539085157.21092
2022-12-10,41829998343.92381
2022-12-11,41347241284.58421
2022-12-12,41314780013.5912
2022-12-13,41476420435.045746
2022-12-14,41384683201.48117
2022-12-15,40693247905.117355
2022-12-16,38868430680.49567
2022-12-17,39085899172.718056
2022-12-18,39202055075.65565
2022-12-19,38581456304.49833
2022-12-20,39161642604.246254
2022-12-21,39155945709.201256
2022-12-22,39143795744.107475
2022-12-23,39083385029.17771
2022-12-24,39135295888.71297
2022-12-25,38758272968.171486
2022-12-26,38948377819.82086
2022-12-27,38747335666.59465
2022-12-28,38493268170.704735
2022-12-29,38486111405.27513
2022-12-30,38375232977.3472
2022-12-31,37917668251.36344
2023-01-01,38196598684.55254
2023-01-02,38406664065.25535
2023-01-03,38447179792.388596
2023-01-04,39087673107.733765
2023-01-05,38978148359.69866
2023-01-06,39055238805.01667
2023-01-07,39153821643.61952
2023-01-08,39892062149.53975
2023-01-09,40245559058.91498
2023-01-10,40443282744.19864
2023-01-11,41538026391.75647
2023-01-12,41787338756.561554
2023-01-13,44019428492.46687
2023-01-14,43947710860.6218
2023-01-15,44340108083.613045
2023-01-16,44381294612.983154
2023-01-17,44536795919.82799
2023-01-18,43554402348.33438
2023-01-19,44238056630.02354
2023-01-20,46265277368.602646
2023-01-21,46153788049.362
2023-01-22,46237088124.42518
2023-01-23,46495811356.82388
2023-01-24,45761735061.91419
2023-01-25,46961461427.069214
2023-01-26,46656978978.9727
2023-01-27,47159838890.38185
2023-01-28,47007851718.81866
2023-01-29,47954986874.98555
2023-01-30,46450835648.67345
2023-01-31,46919870613.47031
2023-02-01,48649734025.89828
2023-02-02,48178575115.82593
2023-02-03,48397897553.80875
2023-02-04,48319230253.18296
2023-02-05,47872192054.877464
2023-02-06,47662042457.35277
2023-02-07,48846890976.94936
2023-02-08,48375590755.19969
2023-02-09,46274328234.595146
2023-02-10,46069123913.44399
2023-02-11,46564182667.93741
2023-02-12,46324065292.024956
2023-02-13,45980681082.43317
2023-02-14,46758805399.449295
2023-02-15,49507112531.22594
2023-02-16,48599699111.10071
2023-02-17,49902330052.730034
2023-02-18,50212004912.18786
2023-02-19,49902179222.43925
2023-02-20,50576024051.28949
2023-02-21,49539710294.87511
2023-02-22,49311388688.41912
2023-02-23,49313954377.86594
2023-02-24,48356800848.811356
2023-02-25,48076395621.97124
2023-02-26,49103360993.12284
2023-02-27,49106385209.33554
2023-02-28,48808996676.29782
2023-03-01,49683735741.195724
2023-03-02,49304401947.64946
2023-03-03,47796023771.341576
2023-03-04,47713790077.75926
2023-03-05,47790005746.127144
2023-03-06,47709325537.84521
2023-03-07,47518621963.39341
2023-03-08,46565827727.60764
2023-03-09,44319299191.60328
2023-03-10,43909065122.06624
2023-03-11,42276107072.85721
2023-03-12,45697115327.44539
2023-03-13,46600810868.17176
2023-03-14,47043738473.373505
2023-03-15,45878085654.31192
2023-03-16,45792700910.807846
2023-03-17,48286336731.24763
2023-03-18,48105891149.24211
2023-03-19,48279290837.4836
2023-03-20,48270152620.935005
2023-03-21,49075592331.62459
2023-03-22,48239317230.73473
2023-03-23,49271289248.32447
2023-03-24,48238415024.17423
2023-03-25,48140673412.346436
2023-03-26,48424773331.58148
2023-03-27,47522461928.72562
2023-03-28,48010470530.62846
2023-03-29,48667584745.76315
2023-03-30,48813818050.42791
2023-03-31,49174768720.54428
2023-04-01,49129826041.522964
2023-04-02,48733930507.557434
2023-04-03,48857800848.397156
2023-04-04,50109691787.65945
2023-04-05,49944060589.4306
2023-04-06,49686607748.310165
2023-04-07,49396228058.134834
2023-04-08,49433642747.63976
2023-04-09,49565217661.33624
2023-04-10,50399843251.4085
2023-04-11,50225997266.94874
2023-04-12,50239358665.9793
2023-04-13,52533052834.93079
2023-04-14,52631372776.81839
2023-04-15,52696703394.362724
2023-04-16,52342734882.124214
2023-04-17,51576667483.8452
2023-04-18,52282415668.685616
2023-04-19,49943431103.958115
2023-04-20,49406787109.77756
2023-04-21,47825497085.60512
2023-04-22,47911422247.66784
2023-04-23,47885971846.205536
2023-04-24,47436309350.990204
2023-04-25,48036891098.23387
2023-04-26,48706551707.31125
2023-04-27,48725510455.32919
2023-04-28,48396762394.16364
2023-04-29,48619744678.88105
2023-04-30,48220677383.78716
2023-05-01,47083198513.82706
2023-05-02,47665755080.069466
2023-05-03,48425114136.19322
2023-05-04,48270984363.30414
2023-05-05,49907344189.38259
2023-05-06,48610071481.412
2023-05-07,48121602226.86055
2023-05-08,46866818671.68281
2023-05-09,47026702172.421074
2023-05-10,46759198877.15338
2023-05-11,45989623396.303185
2023-05-12,46031531903.90004
2023-05-13,45950426561.26727
2023-05-14,45891479978.75341
2023-05-15,46406783268.942726
2023-05-16,46451974299.2354
2023-05-17,46595622496.48501
2023-05-18,46317537068.34091
2023-05-19,46408366575.82399
2023-05-20,46888811247.4737
2023-05-21,46602230400.2222
2023-05-22,46966215010.8401
2023-05-23,47542180388.991104
2023-05-24,46233332209.65482
2023-05-25,46288306908.727104
2023-05-26,46583771236.27344
2023-05-27,46870717887.30949
2023-05-28,48025177403.56943
2023-05-29,47499520327.64212
2023-05-30,47460821736.615326
2023-05-31,46186336438.55986
2023-06-01,46065274974.621994
2023-06-02,46899610600.19503
2023-06-03,46686557531.055756
2023-06-04,46635303566.258934
2023-06-05,44918938940.05662
2023-06-06,46100455762.815285
2023-06-07,44866530667.408005
2023-06-08,44934517513.53186
2023-06-09,44377157346.38625
2023-06-10,42504276771.103035
2023-06-11,42501602294.81885
2023-06-12,42244503047.75776
2023-06-13,42449698360.91338
2023-06-14,41011101714.58514
2023-06-15,40959313398.66442
2023-06-16,41705459607.52899
2023-06-17,42003437195.150116
2023-06-18,41928988779.7224
2023-06-19,42197975319.88489
2023-06-20,43440074919.30571
2023-06-21,44995413186.71481
2023-06-22,44494833686.830284
2023-06-23,44743819607.90766
2023-06-24,44513148450.3154
2023-06-25,44839054910.7088
2023-06-26,44460623180.860466
2023-06-27,44576870847.307755
2023-06-28,43743138377.34055
2023-06-29,44225518415.52672
2023-06-30,45368246082.579796
2023-07-01,45287334513.7296
2023-07-02,45406441396.49562
2023-07-03,45648404913.60242
2023-07-04,45327474083.60507
2023-07-05,44796813131.36203
2023-07-06,43841968361.74559
2023-07-07,44285160522.137276
2023-07-08,44342493717.094864
2023-07-09,44237247909.213425
2023-07-10,44353282092.3304
2023-07-11,44501455641.96526
2023-07-12,44218948938.21307
2023-07-13,45977476268.738495
2023-07-14,44882974289.791306
2023-07-15,45047181252.338295
2023-07-16,44798149597.76297
2023-07-17,44690753607.645996
2023-07-18,44341051521.26023
2023-07-19,44072748379.156845
2023-07-20,44097844735.037384
2023-07-21,44156673047.203125
2023-07-22,43662155772.344444
2023-07-23,43951351016.351974
2023-07-24,43054201713.436874
2023-07-25,43049895981.87953
