date,1AAVE,1DAI,1ETH,1INCH,1USDC,1USDT,1WBTC,AAVE,AAVE.E,AGEUR,AMPL,ARB,AVAX,BAL,BAT,BTC,BTC.B,BUSD,CBETH,CRV,CVX,DAI,DAI.E,DPI,ENJ,ENS,ETH,EURS,FEI,FRAX,FTM,FUSDT,G-UNI,GHO,GHST,GUSD,JEUR,KNC,KNCL,LDO,LEND,LINK,LINK.E,LUSD,M.DAI,M.USDC,M.USDT,MAI,MANA,MATICX,METIS,MIMATIC,MKR,OP,RAI,REN,RENFIL,RETH,RPL,SAVAX,SETH,SNX,STETH,STMATIC,SUSD,SUSHI,TUSD,UNI,UNKNOWN (0x1985365e9f78359a9B6AD760e32412f4a445E862),USDC,USDC.E,USDP,USDT,USDT.E,UST,WAVAX,WBTC,WBTC.E,WETH,WETH.E,WFTM,WMATIC,WONE,WSTETH,XSUSHI,YFI,ZRX
2022-01-30,,,,,,,,1849516.72904,,,4084078.27882,,,267155.32122,5041934.34232,,,28062328.4035,,6981205.20293,,938295404.66424,,123831.4726,8923119.94854,,,,6978472.44388,19916954.26904,,,,,8088.37671,6964146.28,,,740882.8710500001,,164514.08888,18921804.96954,,,,,,,17102985.12639,,,,51224.20654,,772252.20658,51137947.09109,38026.83656,,,,0.01247,1092946.18206,,,6436307.58465,60.93166,44637627.58964,2516252.5432200003,,1761741090.1011899,,7307951.74219,497543605.25686,,,6627237.7457,49676.30126,,1844579.26771,,,207418604.09361,,,9185687.76317,2205.68412,25291721.453980003
2022-01-31,,,,,,,,1858297.29524,,,3995373.8594,,,267430.55792,5040319.11648,,,26695427.911009997,,7250598.3861,,940120593.09984,,123905.55023,8921088.03011,,,,7471775.3835,19916954.26904,,,,,82113.20057,6964146.28,,,740882.8710500001,,164514.08888,19139718.550270002,,,,,,,17166426.22723,,,,51342.007320000004,,841094.86713,51133797.531449996,38026.83656,,,,0.01247,768204.4556,,,3802125.66569,2089.01273,44663914.808359995,2508491.1838200004,,1724728960.39892,,7303046.68302,495632609.70067,,,6566530.82333,45087.57572,,1850533.05651,,,207878382.53742,,,9310267.88506,2205.5578299999997,25292211.4609
2022-02-01,,,,,,,,1860482.93551,,,3935590.42944,,,267320.6412,5040365.98371,,,25124388.564209998,,7217764.11945,,977197532.86795,,123938.7324,8921088.03011,,,,7480973.82802,19916954.26904,,,,,101549.84952,6555610.63,,,740882.8710500001,,164514.08888,19781730.349990003,,,,,,,17275337.48687,,,,51350.43482,,849332.48593,51133797.531449996,38026.83656,,,,0.01247,767811.35708,,,16969871.696030002,4072.40033,44320794.808359995,2509667.44417,,1729512470.14358,,6183046.68302,495941874.71904004,,,6447140.34298,44219.74041,,1853850.4806,,,208332171.53666,,,9296033.66966,2211.28908,25287711.4609
2022-02-02,,,,,,,,1860448.0013599999,,,3865634.49983,,,268173.44674,5036363.71267,,,25013331.010989998,,7520868.06747,,990480757.36406,,128757.8288,8921088.03011,,,,6637091.21395,19806954.26904,,,,,138919.82438,6424498.67,,,738768.13821,,164514.08888,18994744.61837,,,,,,,17239620.31814,,,,51314.39177,,849332.48593,51091454.772089995,38026.83656,,,,0.01247,755487.87246,,,13622969.45088,11062.96294,47967197.51713,2509142.6338500003,,1769052995.4864402,,6183046.68302,498870184.02719,,,6382470.08285,43843.61128,,1852330.88599,,,203219952.18601,,,8813025.38618,2213.29344,25287711.4609
2022-02-03,,,,,,,,1861175.1568699998,,,3877183.29724,,,297175.49343,5036270.74849,,,26880179.35517,,7348092.68996,,997956299.78947,,128785.45986,8917819.85955,,,,8297507.57067,19969271.96506,,,,,148025.58541,6299156.27,,,738768.13821,,164514.08888,18987545.089599997,,,,,,,16950755.45652,,,,51366.98882,,844634.75451,51091454.772089995,38026.83656,,,,0.01247,755369.8787400001,,,15165969.67905,13977.00146,48143371.51513,2506647.97764,,1642665826.2028298,,6195220.8895,515108815.3429,,,6142767.81593,48000.74317,,1846513.18926,,,200421198.65379,,,8803657.71223,2194.53909,25287711.4609
2022-02-04,,,,,,,,1861082.81825,,,625969.62713,,,392867.11143,5056986.08213,,,26860053.56895,,7740457.91016,,1011410735.94692,,128937.0543,8961111.49159,,,,8692206.31942,19969271.96506,,,,,543407.64157,6258737.82,,,737373.77477,,164514.08888,19664729.824079998,,,,,,,14950684.00886,,,,50617.41876,,890384.25233,51191407.71227,26267.83656,,,,0.01247,755369.81211,,,12632382.7988,14687.37143,48327556.66239,2490942.0720699998,,1685281767.09224,,6195220.8895,521306553.43924004,,,6296644.562,44013.9111,,1824802.3447399999,,,195016637.66911,,,8514634.42453,2187.19694,25259720.27286
2022-02-05,,,,,,,,1855772.8293599999,,,869.44516,,,414139.19358,5055339.18582,,,26533895.21763,,7516046.48742,,1007523145.71598,,128955.81409,9126875.9431,,,,8535824.61955,18048271.96506,,,,,256999.20915,6793839.62,,,738459.77825,,164514.08888,19598380.716709998,,,,,,,15049063.053259999,,,,50666.27335,,4042518.74243,51195840.77478,26267.83656,,,,0.01249,760009.3917400001,,,12380775.102230001,15388.06692,48476392.01697,2514316.38555,,1914887203.6297,,6409206.03414,467306434.89311,,,6317017.56171,44415.97842000001,,1836576.14949,,,193399280.64228,,,8513308.05134,2182.06621,25251044.171490002
2022-02-06,,,,,,,,1855940.32958,,,882.17592,,,414954.34608,5046572.72296,,,26507559.13825,,7692626.16114,,1015334295.95647,,128982.31944,9542870.35524,,,,6839480.78711,18103336.3341,,,,,247577.40666,6793576.01,,,738459.77825,,164514.08888,19595265.47174,,,,,,,15049830.19371,,,,50362.32391,,4166124.85193,50939127.56957,26267.83656,,,,0.01249,759583.34895,,,11083732.81042,18140.18886,48476869.74227,2516580.82859,,1949251578.90278,,6409206.03414,476817890.2906,,,6244415.12661,44649.43297,,1835648.02209,,,193426011.65272,,,8507094.38705,2178.58642,25251510.399180003
2022-02-07,,,,,,,,1856054.2883799998,,,741278.27757,,,416244.30204,5040828.38923,,,26121190.73519,,7813646.98078,,1089585677.96734,,129035.16854,10081935.818190001,,,,10182707.46136,12099118.3341,,,,,282598.6715,6792176.79,,,738459.77825,,164514.08888,19777423.08212,,,,,,,14456124.45004,,,,50372.585009999995,,4166124.85193,50939127.56957,26267.83656,,,,0.01249,2258658.20324,,,24737089.57775,20402.14087,48390620.74221,2517018.51822,,2015762141.22102,,6409206.03414,506864929.29504997,,,6246678.87317,43060.47944,,1848647.17012,,,179572863.60578,,,8507073.86017,2165.592,25271713.073790003
2022-02-08,,,,,,,,1882574.24685,,,543567.12865,,,434058.12044,6996080.66289,,,25043213.93603,,7695812.48455,,1215214020.90119,,129009.75586,10086170.818190001,,,,10636238.426,12134994.68088,,,,,309836.80341,6707316.63,,,738459.77825,,164514.08888,19695688.29954,,,,,,,17376221.58681,,,,51191.91289000001,,4166124.85193,51998243.98692,29939.17289,,,,0.01249,758246.89808,,,21365404.31586,21545.079,48386300.65972,2683419.80569,,2068084612.5815802,,6371206.03414,487200198.7795,,,6175044.40663,43426.806450000004,,1857423.11653,,,175886269.57324,,,8507111.41815,2135.574,25271713.073790003
2022-02-09,,,,,,,,1882986.90004,,,586971.92737,,,435227.66501,6996076.25321,,,25039317.21422,,7749571.96573,,1218282694.74876,,128899.24975,10089680.6161,,,,11295186.67426,18723338.70198,,,,,268880.21503,6711340.84,,,738459.77825,,164514.08888,19702883.1239,,,,,,,22534545.23419,,,,51306.78618,,4141124.85193,51998243.98692,27939.17289,,,,0.01249,758480.67994,,,25914132.0737,22069.10401,48386300.65972,2683103.4952,,2114012295.75226,,6372370.3377,487002420.50516,,,6246599.99014,43829.97183,,1858951.1106999998,,,168861074.00604,,,9322117.94177,2098.06038,25208689.87149
2022-02-10,,,,,,,,1885098.21755,,,548476.97136,,,434263.16436,6996089.03474,,,24887801.50217,,7851360.86205,,1307142442.24462,,129090.86277,10089680.6161,,,,10041507.32234,18999034.95728,,,,,266212.89259,6810648.72,,,738459.77825,,164514.08888,19881596.535499997,,,,,,,22716486.63307,,,,51233.86748,,3973160.00079,51998243.98692,27939.17289,,,,0.01249,757554.5917499999,,,28259322.583639998,22588.25213,48383439.90652,2690532.7223699996,,2090646715.63278,,6372370.3377,480417679.4562,,,6465374.26616,43737.09708,,1884319.03273,,,169224162.63111,,,9317933.79636,2099.4692999999997,25208689.87149
2022-02-11,,,,,,,,1886795.2104099998,,,1157169.57062,,,484447.19671,6996108.48333,,,24815750.93811,,7807694.07617,,1306715771.3766499,,128985.68971,10067944.10106,,,,9962568.73499,19014484.84389,,,,,308169.63402,6822314.3,,,737408.69747,,164514.08888,19849696.105329998,,,,,,,22796226.7582,,,,51084.95362,,3974284.77496,51997368.650539994,52939.17289,,,,0.01249,755651.89919,,,26015463.79691,22760.20577,58683141.433019996,2690460.2278099996,,2266417877.19248,,6399553.86781,516050975.17250997,,,6305043.34394,43281.06008,,1869179.14068,,,166874143.34587,,,9312690.71752,2099.32238,25230212.3778
2022-02-12,,,,,,,,1883784.29833,,,2017003.86083,,,484340.8681,6994594.56736,,,24770562.54388,,7770464.92178,,1281893083.25788,,128988.21501,9995524.02775,,,,10143964.95388,18604484.84389,,,,,300551.38895,6815250.18,,,737007.01977,,164526.56392,19982725.824109998,,,,,,,22746724.59013,,,,51049.43695,,3924284.77496,52008635.806320004,52939.1836,,,,0.01249,751135.5941699999,,,13458878.43357,24149.37456,58688258.813710004,2706149.88173,,2335624830.36831,,6400780.12671,518843800.56075996,,,6348428.21634,43066.29436,,1868309.73889,,,168263213.84875,,,9305038.67753,2169.85153,25170282.138389997
2022-02-13,,,,,,,,1874642.6097499998,,,2051921.23124,,,481887.1915,6992418.23507,,,24590292.30855,,7666791.46733,,1279534996.5134602,,128993.5965,9914779.91068,,,,9408678.44634,18594979.08037,,,,,259572.81901,6792721.87,,,737007.01977,,164526.56392,19941337.02062,,,,,,,23885050.790689997,,,,51053.78972,,4012058.29522,52008635.806320004,52939.1836,,,,0.01249,749679.55511,,,13452252.26146,24224.39145,58713888.36848,2705422.27525,,2343876448.29253,,6403456.1392,518936567.67064,,,6325806.43125,42900.73597,,1865083.99779,,,166268614.12056,,,9304186.39489,2170.6919399999997,25170282.138389997
2022-02-14,,,,,,,,1870829.10008,,,2024390.96601,,,478809.4054,6990424.8154,,,6505150.814060001,,7710291.20638,,1230644752.92297,,128987.31455,9845092.99996,,,,10053278.78717,15948245.43532,,,,,275028.04223,6737259.94,,,736485.95324,,164526.56392,19789529.14698,,,,,,,23913286.990349997,,,,50915.35283,,4004392.29298,56267913.289960004,52939.1836,,,,0.01249,739347.41813,,,16953237.203160003,27527.68708,48713104.80115,2821549.45731,,2271091487.44354,,6408516.59479,524726205.11619,,,6369277.86515,42296.56726,,1863045.16412,,,165722287.4349,,,9299817.53121,2177.76087,25168875.912479997
2022-02-15,,,,,,,,1870918.33427,,,2042845.91081,,,413124.67121,6988833.27054,,,6212088.47194,,7819067.37908,,1204833906.78427,,129073.59529,10016325.370609999,,,,10053278.78717,23839529.59583,,,,,285396.25831,6737379.94,,,736485.95324,,164526.56392,19858954.807400003,,,,,,,23882689.095349997,,,,51223.968029999996,,3544075.8249,56267913.289960004,52939.1836,,,,0.01249,740984.05303,,,17822143.01415,28656.33537,48715313.49701001,2838119.5979500003,,2132564310.07833,,6409024.21616,494623755.01803,,,6311814.82565,42407.30455,,1847598.8971499999,,,166018784.29584,,,9276767.85966,2169.89915,25170190.80912
2022-02-16,,,,,,,,1869781.2603499999,,,2024050.1744,,,363158.4896,6992341.96248,,,7129682.12349,,8077574.89577,,1116218241.3727598,,129091.53213,10066309.83893,,,,8102163.35607,19362805.62593,,,,,611017.96461,7021009.01,,,735419.09653,,164526.56392,19869876.005620003,,,,,,,23805755.888430003,,,,51276.032329999995,,3544075.8249,56321620.04422,52939.1836,,,,0.01249,740193.1223299999,,,18560168.85525,27990.68717,48715313.49701001,2837869.74528,,2210122508.7610297,,6409024.21616,515892394.25561,,,6115758.99958,42272.35283,,1820842.24442,,,165268849.64496,,,9275157.36708,1894.9859900000001,25170190.80912
2022-02-17,,,,,,,,1861970.4322199998,,,2082379.11953,,,363538.42327,6678141.27348,,,6603058.3169,,8010436.30207,,1121599001.1877701,,129223.2172,10052237.64945,,,,9857111.10461,20991896.41545,,,,,299925.56939,7163705.96,,,735419.09653,,164526.56392,20104305.36721,,,,,,,23805763.75942,,,,51528.744099999996,,3594094.68093,57676100.0958,52939.1836,,,,0.01249,740193.05861,,,14740166.56942,28047.20462,49103300.760749996,2793807.64563,,2162727880.0824304,,6409024.21616,546738914.84365,,,5739932.07421,41509.59367,,1835016.58794,,,168893730.83093,,,9275157.36708,1897.6582200000003,25169340.05123
2022-02-18,,,,,,,,1860593.88594,,,2042443.48325,,,364099.06503,6683686.1092799995,,,6602234.345,,7999450.31844,,1096290087.72904,,129168.19323,8421990.57091,,,,10659384.65008,20991896.41545,,,,,256977.60972,7163705.96,,,735419.09653,,164526.56392,20085911.52051,,,,,,,23203059.869379997,,,,51469.710309999995,,3594094.68093,57676097.91556,52939.1836,,,,0.01249,739520.25997,,,11646166.05807,28038.88057,49093157.60368,2793292.91318,,2164687032.05204,,6409024.21616,547549866.33125,,,5448565.10264,41470.229380000004,,1850324.81927,,,168270060.2535,,,9274327.91657,1897.4444200000003,25169340.05123
2022-02-19,,,,,,,,1835802.2508299998,,,2049041.87866,,,364257.05417,6683111.50103,,,6603540.5713599995,,8005035.17399,,1091174357.47438,,129136.29216,8418816.50474,,,,10916233.956,20214625.65974,,,,,333694.61229,7157850.09,,,735419.09653,,164526.56392,20155520.14048,,,,,,,23176293.7775,,,,51430.78364,,505939.62754,57676097.91556,54940.07187,,,,0.01249,741283.1307699999,,,12590854.600639999,28055.55615,49132946.17044,2677178.90522,,2155253954.08988,,6409024.21658,539292922.99063,,,5495820.86153,41590.92946,,1856632.0818100001,,,168005020.67573,,,9344905.9814,1861.7558,25222584.94665
2022-02-20,,,,,,,,1830650.3472499999,,,1992770.46155,,,356482.15977,6683128.56463,,,6585425.62867,,8291539.85784,,1099330080.27199,,129142.59578,8415060.10356,,,,10354040.84581,18142153.15596,,,,,687231.96697,7165303.58,,,721159.28666,,164526.56392,19344622.331159998,,,,,,,23145916.34533,,,,51382.485369999995,,3659396.63657,57676095.08921,54940.07187,,,,0.01249,591038.8987,,,14533716.4786,26683.03383,49181736.47703,2634131.2296599997,,2182132626.20179,,6444503.90073,521414667.22543,,,5506192.87732,41631.54145,,1850868.72238,,,169709031.3005,,,9324505.55187,1780.7119599999999,25241988.90047
2022-02-21,,,,,,,,1825059.61857,,,1923637.5653,,,356866.00553,6683164.55806,,,6819291.81443,,7994263.97704,,1039829998.60489,,129164.66839,8395427.06019,,,,10394714.89966,18192158.46226,,,,,622855.51701,7248110.17,,,721159.28666,,164526.56392,19297614.60635,,,,,,,22795429.572589997,,,,51516.98291,,3659229.09107,57869038.11157,54940.07187,,,,0.01249,591109.60658,,,14533716.4786,26155.86048,54373892.88413,2582899.32968,,2110513502.07468,,6525830.7774,533066944.95227,,,5424961.0341,41794.9233,,1846836.72296,,,167573676.67005,,,9326360.17064,1726.0647399999998,25238688.90047
2022-02-22,,,,,,,,1822635.13766,,,2035823.22145,,,355306.71804,6709937.4599,,,6832181.1064,,8039638.67305,,1041684165.63445,,129172.41637,8886035.29461,,,,12718360.12726,17965702.46226,,,,,647289.67655,7328761.7,,,721159.28666,,164526.56392,19207068.58028,,,,,,,22685637.191919997,,,,51416.88049,,3729438.73577,57919038.14501,54940.07187,,,,0.01249,591639.15862,,,13239919.076299999,26558.24254,54429967.14453,2626598.6958299996,,2111363501.5929399,,6525830.7774,519286649.23818,,,5365225.10868,41810.40806,,1836039.37491,,,167911485.11985,,,9406197.66427,1705.52956,25235099.921719998
2022-02-23,,,,,,,,1822845.3851599998,,,2004622.34634,,,361587.60193,6716438.55295,,,6802179.711750001,,7201314.53414,,1036424462.81799,,129171.30548,8896335.38517,,,,11496796.49479,18054983.98765,,,,,629089.32467,7350639.49,,,721159.28666,,164526.56392,19332356.511320002,,,,,,,22627577.18099,,,,51547.47723,,3738727.53586,57919038.14501,54940.07187,,,,0.01249,591138.97156,,,13474246.97625,28314.03291,54429967.14453,2664649.0114599997,,2082677633.34164,,6525830.7774,514513024.02646,,,5282136.94077,42014.33296,,1837426.6125,,,166147866.32068,,,9405949.2242,1204.63722,25235106.082539998
2022-02-24,,,,,,,,2053352.31302,,,1995503.81843,,,355163.65633,6655774.20317,,,6733121.48783,,7473738.3765,,1037503313.7982099,,128711.4812,8705464.213569999,,,,11999217.7079,12901628.39063,,,,,441221.27328,7104937.96,,,720967.76193,,164526.56392,18618578.520519998,,,,,,,22816058.24792,,,,51426.001619999995,,750932.43976,56032647.43333,54940.07187,,,,0.01247,514436.17937,,,19998893.69938,27033.6029,54526016.907110006,2631567.45798,,2088251490.5883,,232008.11366,544498054.94444,,,5239761.71419,41965.67948,,1851086.68387,,,165152365.79131,,,9387814.92649,1137.71235,25262658.94278
2022-02-25,,,,,,,,2053466.8201,,,1927436.50395,,,357435.62657,6654974.62364,,,6571144.71285,,7763237.88584,,902253646.80279,,128692.70439,8696763.92944,,,,12986991.72676,12265243.32822,,,,,451351.55718,7105432.14,,,698967.76193,,164526.56392,18665567.93709,,,,,,,22845436.06482,,,,51525.17849,,775994.75933,58165262.9559,54940.07187,,,,0.01247,513746.35988,,,24920281.083169997,37213.70626,54495619.601919994,2681967.81437,,1998573235.6984901,,1911820.66828,539340996.52749,,,5127706.31958,43173.673899999994,,1856665.57906,,,172179635.47372,,,9391583.27632,1520.7427300000002,25260382.011019997
2022-02-26,,,,,,,,2054529.11056,,,1960948.64318,,,357039.58225,6649706.40378,,,6464595.44118,,8157852.85922,,903897277.12599,,128778.49684,8741828.53105,,,,13579464.24551,11840244.27672,,,,,452212.00927,7037683.51,,,698402.81902,,164526.56392,18737790.289869998,,,,,,,22906206.764939997,,,,51336.34991,,2965718.03639,56852467.59664,54940.07187,,,,0.01249,493548.62575,,,25266467.845540002,37037.33049,53391474.51668,2646029.6005,,1996353530.74091,,1911674.21272,532332419.7019,,,5050247.36499,43175.25741,,1858686.17268,,,171554296.1323,,,11202020.91925,1551.16074,25260857.011019997
2022-02-27,,,,,,,,2054146.58741,,,1909886.32993,,,357723.56236,6649703.15141,,,6659080.97642,,8175001.02578,,896972695.9964701,,128776.20658,8745799.688000001,,,,13728906.03173,11556055.22862,,,,,465604.92586,7148537.84,,,698782.78281,,164526.56392,18692423.40822,,,,,,,22932953.6406,,,,51238.95732,,2968642.71071,56934132.59664,54940.07187,,,,0.01249,496240.12244,6.93202,,28589050.42576,37334.7515,52823410.60658,2605442.27568,,1954483354.48314,,1924324.06804,532191849.06924,,,5229377.4574,43026.928270000004,,1848052.67958,,,171651912.51933,,,11200722.18898,1551.29641,25260525.011019997
2022-02-28,,,,,,,,2053547.0857799998,,,1885733.95804,,,357917.22532,6649705.567650001,,,5641406.148159999,,7964754.92532,,896632119.36299,,128810.60259,8758825.61344,,,,13855239.93962,14557934.69986,,,,,414311.37346,7166386.1,,,698551.33017,,164526.56392,18650453.51263,,,,,,,22976876.647809997,,,,51245.22078,,2964025.57223,56932214.75078,54940.07187,,,,0.01249,497799.28829,24945.50199,,28620823.20578,37818.06338,52704166.16797,2660137.74069,,1863855312.74634,,1804324.06804,479427890.73022,,,5146099.9966,42834.24444,,1838294.5264299999,,,171338299.67755,,,11200439.96528,1537.58275,25260525.011019997
2022-03-01,,,,,,,,2065676.8740299998,,,1524002.37137,,,356431.97209,6649385.443189999,,,7113627.51999,,7864653.36484,,898429898.78421,,128808.55219,8886455.03384,,,,14124268.87931,9862061.08121,,,,,448856.66903,7145153.01,,,698394.82126,,164526.56392,18764053.24763,,,,,,,22938295.85724,,,,52445.25451,,2964025.57223,57129725.819180004,54940.07187,,,,0.01249,399145.09667,48804.00879,,25360268.54167,38876.98863,51157474.84581,2660633.34982,,1852750865.39867,,1804324.06804,497379721.37535,,,5172392.57422,42926.17653,,1827006.47657,,,170589391.99769,,,11198064.27469,1537.54371,25259173.81666
2022-03-02,,,,,,,,2073736.11936,,,1394861.14767,,,358537.30046,6649398.752970001,,,6901923.67077,,8111271.67187,,907753718.4164901,,128300.55821,8765612.08971,,,,12802800.47487,9259834.48326,,,,,444519.74862,7085478.83,,,698394.82126,,164526.56392,18528339.19602,,,,,,,22403489.457229998,,,,52578.21461,,2964025.57223,57179045.24823,54940.07187,,,,0.01249,281548.14529,50901.97209,,21403603.56238,38860.00974,51048321.25393,2660002.34322,,1766852768.72588,,1804337.15944,503197233.51139,,,5029652.88934,43011.801949999994,,1823975.90904,,,170623123.56098,,,11194726.30801,1092.10445,25259173.81666
2022-03-03,,,,,,,,2072106.6417,,,1529628.76388,,,358531.0076,6649393.7688299995,,,6894922.67077,,7798744.29911,,906467018.72409,,128302.33062,8757104.5314,,,,10695321.93915,22329409.19697,,,,,458562.76551,6977391.81,,,697678.72973,,164526.56392,18619712.845799997,,,,,,,22405661.633339997,,,,52359.37711,,2948693.27118,57180367.38658,54940.07187,,,,0.01249,285086.47861,58922.4002,,23011608.72125,38314.09877,50976570.07966,2812063.56921,,1733217863.50965,,1729661.49078,373571039.28918,,,4995832.18451,46779.712439999996,,1836778.24876,,,170017591.85605,,,11194726.30801,1030.01376,25259173.81666
2022-03-04,,,,,,,,2069348.2337399998,,,1746597.7875,,,358520.09878,6634881.35035,,,6881807.49324,,8294174.59782,,905329222.9515699,,128302.33062,8769730.02042,,,,11237952.99977,22329409.19697,,,,,458817.92047,7005925.76,,,697140.28973,,164526.56392,18465651.876750004,,,,,,,22322676.40595,,,,52347.504799999995,,2948693.27118,57180367.38658,54940.07187,,,,0.01249,319122.5174,74420.13231,,7769737.678119999,38574.82612,47835441.82527,2812073.14464,,1720275834.40666,,1730295.71348,385515463.35792005,,,4899364.89104,48825.79773,,1835523.61731,,,174713142.73352,,,11157097.15763,1060.32096,25275483.95212
2022-03-05,,,,,,,,2068178.48155,,,1625446.31435,,,359702.21115,6659218.2955,,,6713286.92753,,7894240.86488,,907050521.3914601,,128525.61668,8745589.782990001,,,,12425795.41473,22291957.57434,,,,,441846.6471,7003662.01,,,697033.58673,,164526.56392,18450377.21607,,,,,,,22548179.81539,,,,52495.702600000004,,2948693.27118,57164052.867970005,54940.07187,,,,0.01249,317155.74286,77907.18478,,11975978.41642,38011.59217,47792347.752450004,2808062.2643999998,,1707357921.08893,,1730990.33704,381705840.86815,,,4883737.75022,48871.6236,,1835547.18761,,,175204079.388,,,11156579.58282,1059.96727,25274856.41846
2022-03-06,,,,,,,,2072787.7524599999,,,1595468.17695,,,361012.16675,6658142.0158,,,6723795.82744,,8216184.20511,,1033579309.04745,,128467.18624,8083893.4564,,,,12343609.83233,22320250.1399,,,,,444341.09148,7013321.54,,,697038.53448,,164526.56392,18522230.675890002,,,,,,,22496774.19638,,,,52485.42753,,3068513.48369,57162288.39762,54940.07187,,,,0.01249,439119.76159,80568.6025,,14957752.94229,38249.53979,47787529.39327,2867901.4995999997,,1706512536.59233,,1754163.35118,381907660.79503,,,4913780.49402,48913.85252,,1825677.49374,,,174751684.46703,,,10925546.28705,1215.80598,25261713.51241
2022-03-07,,,,,,,,2077473.3671199998,,,1527781.18608,,,361175.66914,7303599.83887,,,7958726.21747,,8766761.70596,,1074178082.12523,,128473.46823,8211183.80405,30323.42424,,,12725895.95562,22322803.7824,,,,,422684.60946,6767961.56,,,822959.35476,,329053.12784,18961795.33491,,,,,,,23069297.68799,,,,53032.71415,,3069923.44788,59465324.11347,54940.07187,,,,0.02498,585798.33063,83907.33589,,17976822.28547,41190.58522,53274748.20638,2990311.67605,,1692440589.98357,,1851841.23533,390065205.07644,,,4926286.78091,50532.52084999999,,1831894.15349,,,175384282.6403,,,10921500.44029,1480.4611599999998,25574325.63674
2022-03-08,,,,,,,,2071670.48674,,,1536980.87552,,,360745.73271,6661773.73651,,,6576232.50584,,7651584.5469,,1070506556.52534,,128105.83306,7915730.18759,33804.19684,,,13014183.7675,22322803.7824,,,,,425849.87472,6771422.91,,,696118.4404600001,,164526.56392,17657932.91622,,,,,,,25610508.08433,,,,52529.34664,,3069923.44788,57089790.61027,54940.07187,,,,0.01249,451461.75401000003,87751.37449,,18856528.73541,40943.65143,49945083.30541,2955703.24456,,1657212680.79073,,2411301.18265,385274824.92667997,,,4921622.7445,50434.77791999999,,1819210.4685,,,175137206.0465,,,10922873.83718,1155.51762,25250804.21416
2022-03-09,,,,,,,,2070357.7640000002,,,1508771.36768,,,458530.34751,6660931.248509999,,,6529403.885439999,,8130100.87686,,1065364136.71823,,128109.60698,7911066.58468,38262.87243,,,12983897.03951,22572440.35286,,,,,415890.62999,6759320.89,,,696118.4404600001,,164526.56392,17595870.52249,,,,,,,25852126.28089,,,,53076.71755,,3000622.17919,57281859.62881,54940.07187,,,,0.01249,473006.54679000005,92248.98303,,14031152.15979,40831.78288,50774754.98983,2952427.94916,,1637838198.4676502,,2411301.18265,383633478.51524,,,5024963.56,50842.596829999995,,1812595.50079,,,175009050.22343,,,10920850.1876,1136.05909,25250329.50439
2022-03-10,,,,,,,,2069901.28609,,,1497950.44525,,,458881.06753,6560874.16601,,,6744398.38158,,9304530.20621,,1065374265.5996801,,128126.68553,7913054.94142,39132.13644,,,14048126.15241,22622600.10463,,,,,431628.68655,6848136.02,,,696083.26864,,163677.2924,17590799.04845,,,,,,,25806519.69422,,,,52795.61777,,3000553.59249,57230859.62881,54940.07187,,,,0.01249,475730.43019,95330.44484,,13920863.99628,39806.80085,50785268.83754,2948591.76987,,1647035464.13368,,2411301.18265,404312199.01364005,,,5147957.35216,51245.45508,,1794192.12055,,,175008535.67181,,,10920450.66546,1195.66094,25250329.50439
2022-03-11,,,,,,,,2069825.58803,,,1477060.68558,,,458513.65645,6556910.77869,,,6738970.47536,,8789474.36429,,1066292913.60259,,128128.05147,7931196.98811,40782.18739,,,14074945.20778,23626302.00359,,,,,438065.76415,6841893.28,,,695377.78688,,163677.2924,17593267.70741,,,,,,,25809962.22359,,,,52906.85778,,2908250.95366,57208792.856800005,54940.07187,,,,0.01249,477784.70225,101387.08522,,13398758.70817,39914.47334,50093052.838139996,2945329.29703,,1417427114.6703,,2429054.03842,418837370.41994005,,,5133893.28075,51396.32741,,1792196.26274,,,175107625.97715,,,10915989.30109,971.8942299999999,25289531.48484
2022-03-12,,,,,,,,2069050.84116,,,1449445.49214,,,459407.47534,6477680.26269,,,6321657.40073,,8951101.44014,,1063827017.62703,,128118.92493,7972450.294849999,83001.97675,,,14114989.79181,23617908.2405,,,,,439995.9742,6836467.89,,,693554.9458,,163688.55795,17595969.584310003,,,,,,,25809959.86266,,,,53030.58243,,2908250.95366,57234608.322280005,54940.07187,,,,0.01249,478119.5225,105278.77836,,13401023.5166,34786.71044,50097843.26224,2945293.00865,,1474439912.1639,,2545879.67558,405585884.36681,,,5046391.86839,51540.06401,,1779892.2896,,,175142834.39454,,,10965042.71565,1015.0624499999999,25269277.75556
2022-03-13,,,,,,,,2066215.4998400002,,,1426569.7577,,,459495.1255,6432573.6035,,,6323567.40638,,8701131.39951,,1067357779.2741799,,128121.53577,7561663.952740001,58133.0796,,,16177443.79862,23673891.35537,,,,,441623.50153,6815903.65,,,693123.90187,,163688.55795,17719188.54952,,,,,,,25648204.30706,,,,52376.08371,,2964950.07533,57216383.382640004,54940.07187,,,,0.01249,479815.05748,106180.28478,,13395264.37319,34838.44554,50095234.60614,2944733.5405699997,,1490235762.72398,,2443695.08145,412586291.6676,,,4978970.84888,51612.976839999996,,1768019.7096499999,,,174343623.24544,,,10964286.13988,1018.8601699999999,25268040.37401
