date,avax_AAVE V2,avax_AAVE V3,ethereum_AAVE V2,ethereum_AAVE V3,fantom_AAVE V2,fantom_AAVE V3,harmony_AAVE V2,harmony_AAVE V3,optimism_AAVE V2,optimism_AAVE V3,polygon_AAVE V2,polygon_AAVE V3,total_fees
2022-01-16,230298.44254700703,0,705075.3844183659,0,0,0,0,0,0,0,357711.46179649496,0,1293085.288761868
2022-01-17,227035.0930469557,0,785006.8475348589,0,0,0,0,0,0,0,384723.64077551337,0,1396765.581357328
2022-01-18,226690.80448720546,0,916590.3819322975,0,0,0,0,0,0,0,391856.7360559577,0,1535137.9224754605
2022-01-19,224512.3610475835,0,699228.1990322665,0,0,0,0,0,0,0,385668.9098017202,0,1309409.4698815702
2022-01-20,221840.36918825394,0,794197.8541628383,0,0,0,0,0,0,0,400310.39471253735,0,1416348.6180636296
2022-01-21,212327.8139799293,0,757530.9758859428,0,0,0,0,0,0,0,437147.87852086767,0,1407006.6683867397
2022-01-22,197656.5432920837,0,460539.21365371085,0,0,0,0,0,0,0,325112.32659489696,0,983308.0835406914
2022-01-23,189190.67153590574,0,396499.36130087206,0,0,0,0,0,0,0,300118.862435252,0,885808.8952720298
2022-01-24,188575.05529564343,0,445942.8455504677,0,0,0,0,0,0,0,315874.6427025915,0,950392.5435487026
2022-01-25,194669.3912309403,0,394419.85860351665,0,0,0,0,0,0,0,306319.9489770968,0,895409.1988115539
2022-01-26,192567.91299788517,0,409984.0909628266,0,0,0,0,0,0,0,312341.1349616382,0,914893.13892235
2022-01-27,183827.69753038586,0,414363.6645322424,0,0,0,0,0,0,0,322570.96659452847,0,920762.3286571568
2022-01-28,181046.40482507471,0,423669.21307947004,0,0,0,0,0,0,0,305158.6028912693,0,909874.2207958141
2022-01-29,184485.70207826956,0,472595.68691262155,0,0,0,0,0,0,0,298598.68357915536,0,955680.0725700464
2022-01-30,185757.76612320385,0,433033.01326392667,0,0,0,0,0,0,0,294899.5582607324,0,913690.337647863
2022-01-31,189834.43227955696,0,420702.7053293782,0,0,0,0,0,0,0,286003.8002948395,0,896540.9379037747
2022-02-01,196332.07213351747,0,422138.2277304088,0,0,0,0,0,0,0,294578.3698684605,0,913048.6697323868
2022-02-02,194919.76876736167,0,397837.1714959191,0,0,0,0,0,0,0,295696.31299952616,0,888453.2532628069
2022-02-03,191650.88028881515,0,416271.9967463395,0,0,0,0,0,0,0,303855.20151716564,0,911778.0785523203
2022-02-04,204709.23461032016,0,423702.65639012936,0,0,0,0,0,0,0,281646.1754079229,0,910058.0664083724
2022-02-05,211244.65258627673,0,672449.1035483198,0,0,0,0,0,0,0,277672.3247444433,0,1161366.0808790398
2022-02-06,212191.83994721415,0,554992.7733919709,0,0,0,0,0,0,0,265041.7705269032,0,1032226.3838660882
2022-02-07,221401.07612570777,0,437181.70813475654,0,0,0,0,0,0,0,325713.46854728693,0,984296.2528077513
2022-02-08,220987.36027958308,0,384261.2551066618,0,0,0,0,0,0,0,324521.3788975109,0,929769.9942837558
2022-02-09,225784.02043483302,0,387220.0610341281,0,0,0,0,0,0,0,327575.78410863,0,940579.8655775911
2022-02-10,236483.02788421098,0,386008.5769528789,0,0,0,0,0,0,0,349277.2643547642,0,971768.869191854
2022-02-11,238595.77838152254,0,422888.98756612005,0,0,0,0,0,0,0,349755.9114862377,0,1011240.6774338803
2022-02-12,264505.8574697162,0,383703.3811656103,0,0,0,0,0,0,0,260958.50317200663,0,909167.7418073331
2022-02-13,267313.8846936655,0,409031.87987099757,0,0,0,0,0,0,0,229218.35025652935,0,905564.1148211923
2022-02-14,273126.460702753,0,415219.524662223,0,0,0,0,0,0,0,152217.75427864987,0,840563.7396436259
2022-02-15,273673.84994587913,0,402312.2744281038,0,0,0,0,0,0,0,81086.02997465657,0,757072.1543486395
2022-02-16,276668.31166694016,0,369167.13121577253,0,0,0,0,0,0,0,71084.03576415157,0,716919.4786468642
2022-02-17,267664.6138376575,0,413801.65659226617,0,0,0,0,0,0,0,69914.14420095154,0,751380.4146308752
2022-02-18,276140.19728201436,0,382654.963686479,0,0,0,0,0,0,0,69019.52651002449,0,727814.6874785179
2022-02-19,281864.96482302423,0,387081.2164330923,0,0,0,0,0,0,0,58372.76190893863,0,727318.9431650552
2022-02-20,274798.9404698585,0,422862.6603462373,0,0,0,0,0,0,0,57982.66778977751,0,755644.2686058733
2022-02-21,296535.9251550943,0,397861.0055033177,0,0,0,0,0,0,0,55756.083215550374,0,750153.0138739625
2022-02-22,267268.2942558535,0,310988.96960619057,0,0,0,0,0,0,0,52306.54995557401,0,630563.8138176181
2022-02-23,259482.1513581235,0,308616.6592835729,0,0,0,0,0,0,0,52692.289644055745,0,620791.1002857522
2022-02-24,254971.9316955616,0,354895.8587770086,0,0,0,0,0,0,0,54756.097740586854,0,664623.8882131571
2022-02-25,254167.75624272382,0,301410.46554325137,0,0,0,0,0,0,0,46806.12780607898,0,602384.3495920541
2022-02-26,259087.60090033585,0,282485.6427500712,0,0,0,0,0,0,0,44909.13829959327,0,586482.3819500003
2022-02-27,243296.53246922107,0,268482.52985871525,0,0,0,0,0,0,0,56432.5440169497,0,568211.606344886
2022-02-28,247827.45081739046,0,260100.97824132812,0,0,0,0,0,0,0,45710.35290088885,0,553638.7819596075
2022-03-01,254132.5273807689,0,311230.74853022577,0,0,0,0,0,0,0,44591.17825360409,0,609954.4541645988
2022-03-02,258694.89869678384,0,300744.8811626995,0,0,0,0,0,0,0,43810.73380067393,0,603250.5136601572
2022-03-03,248211.59943497364,0,308418.96970897884,0,0,0,0,0,0,0,45986.145106660944,0,602616.7142506135
2022-03-04,242840.3003845711,0,324168.002447001,0,0,0,0,0,0,0,44914.207649116055,0,611922.5104806882
2022-03-05,240655.95129509486,0,364278.6780215803,0,0,0,0,0,0,0,42972.46158623018,0,647907.0909029053
2022-03-06,236659.74450502184,0,322368.93890521216,0,0,0,0,0,0,0,44903.29164913743,0,603931.9750593714
2022-03-07,254862.52319613143,0,305358.3954200496,0,0,0,0,0,0,0,41082.58308539026,0,601303.5017015713
2022-03-08,228699.23710900676,0,301234.47431868734,0,0,0,0,0,0,0,38055.55676462584,0,567989.2681923199
2022-03-09,229522.02308264287,0,331286.1183911937,0,0,0,0,0,0,0,36691.97547601955,0,597500.116949856
2022-03-10,225095.97781221912,0,296884.8832075394,0,0,0,0,0,0,0,38224.88815446273,0,560205.7491742212
2022-03-11,221522.47046276907,0,298624.9467469694,0,0,0,0,0,0,0,38785.481589631316,0,558932.8987993698
2022-03-12,220800.6997556779,0,313819.2002389909,0,0,0,0,0,0,0,90476.21220433571,0,625096.1121990045
2022-03-13,221988.59831379808,0,302811.6066132948,0,0,0,0,0,0,0,60605.72487474347,0,585405.9298018364
2022-03-14,221026.33635631576,0,291933.6527994441,0,0,0,0,0,0,0,40967.52109880468,0.0001566231084938639,553927.5104111877
2022-03-15,231989.8945786877,0,299919.8104997304,0,0,0,0,0,0,0,37914.20466598107,0,569823.9097443991
2022-03-16,216319.47159833566,0,331673.8438463512,0,0,0,0,1.673834482583125e-06,0,1.0436848419069965e-05,39535.287156805534,0,587528.602613603
2022-03-17,204021.14368986277,2.285038312252789,322535.21966782486,0,0,26.691260586272744,0,0.3176456539732284,0,0.055077767438651774,38655.07542494568,129.84369683434394,565370.6315017876
2022-03-18,209498.27062957795,11.127685909348012,343303.16541206016,0,0,44.01054315421467,0,0.9817236174504717,0,0.5470270637621633,37697.25246494827,127.07509690290502,590682.4305832341
2022-03-19,212451.90399440902,47.28173477069814,334937.8193175484,0,0,68.47922735609062,0,3.843989741811651,0,1.6651353397962856,94056.98031891341,368.8102059692104,641936.7839240484
2022-03-20,208186.88758471896,42.99313922384987,329821.9669631054,0,0,66.88986460122275,0,7.303350596581338,0,2.040586116156428,60628.93399306592,306.06646086469146,599063.0819422927
2022-03-21,211834.4972307943,43.89170130136377,357573.1605231574,0,0,76.01105066368999,0,5.989213489782926,0,5.677733297810985,38732.610520587514,323.70330117612065,608595.5412744681
2022-03-22,204147.7879619715,60.09774702196147,388541.27444069134,0,0,76.3669793823825,0,7.22686628900526,0,3.6042138490434645,38597.797434197,337.94327605112136,631772.0989194533
2022-03-23,201811.24647595666,108.82885772221566,432742.5894325535,0,0,75.66120011325864,0,13.261474050495345,0,11.783597365155071,37466.12429730723,377.95507756618423,672607.4504126348
2022-03-24,211347.1153098036,101.1199760320679,450445.42509196827,0,0,103.27005681807297,0,15.182411483386542,0,11.467489304895272,38347.07426256398,400.6078209718969,700771.2624189461
2022-03-25,219720.30976783563,150.75533453385324,425172.4778060925,0,0,237.73504611174707,0,14.670392390485098,0,18.358428419763904,37665.48551329,409.29826998522805,683389.0905586592
2022-03-26,238590.71678834263,162.31939588012762,442703.0089115911,0,0,173.91465567679603,0,18.05029966582456,0,34.81793034774687,36542.958328839995,496.48104489668185,718722.2673552409
2022-03-27,233007.82364216156,169.2406475709693,423647.32235744747,0,0,267.58651551082943,0,41.983611727913015,0,29.524445575060174,36673.51095223337,534.7832559439402,694371.7754281712
2022-03-28,236921.17940783917,180.3107297881624,631721.193679729,0,0,318.45445519854366,0,40.02249447170425,0,30.94451465771143,41418.00914935844,554.4071780541542,911184.521609097
2022-03-29,238397.8422620192,158.10313801920077,582967.0933966169,0,0,313.2242822621541,0,33.5876679735014,0,48.31213441854322,36772.00888241037,564.406589997788,859254.5783537176
2022-03-30,239282.05131808104,244.24254508768388,538290.6278761105,0,0,263.99831046407644,0,28.868722672593154,0,47.93118211622127,36141.947505613076,639.2457694170985,814938.9132295623
2022-03-31,241609.5841405127,419.78859731025733,505454.07177286287,0,0,250.38878320013708,0,25.365016522400623,0,49.253456581761185,60082.66049890148,730.1077715070089,808621.2200373986
2022-04-01,240891.23613838994,249.66099929199362,478037.1435927494,0,0,436.96849900299145,0,23.62932751987596,0,43.14796244976621,46880.42090398006,744.3484064447458,767306.5558298288
2022-04-02,241171.25838366046,321.6766785997269,466428.43133196625,0,0,692.0805911222217,0,26.53336035534688,0,33.12568538384738,60141.84419721967,806.4125509333934,769621.3627792407
2022-04-03,236156.28444421588,358.6276819252672,480661.2156778295,0,0,473.6315817768903,0,39.65396892126405,0,43.95452583677705,56306.60904045356,984.4366702022751,775024.4135911614
2022-04-04,233232.12631838894,411.1559058889018,461727.2105504862,0,0,270.031892577492,0,45.195641656594255,0,42.581459597689076,56232.239042923175,1086.4656624610045,753047.00647398
2022-04-05,227387.40501546324,392.46371782181393,457082.80170456524,0,0,389.20021230226797,0,36.540947180843084,0,43.35043999031864,44552.290167954714,919.1629973717882,730803.2152026503
2022-04-06,219109.54110577362,237.90470956754402,474949.42112637433,0,0,549.6624231983328,0,66.6783241367851,0,52.104764209108446,47808.96502523098,1165.1521107771214,743939.4295892678
2022-04-07,215665.83990313925,411.5373467483603,450374.04569730436,0,0,576.8921357105452,0,74.80315512319494,0,41.765865758100404,37118.03153533076,1087.1823276592825,705350.0979667739
2022-04-08,214309.66970273227,377.1420764857809,486185.37484292197,0,0,284.2702758819202,0,57.28509423702422,0,30.221938948775556,38503.91130806549,1083.2578940466326,740831.1331333199
2022-04-09,213991.53418892607,224.24587544747433,471238.9264826822,0,0,395.11302199314673,0,77.19519534207505,0,50.13485827005756,36064.905830851145,1185.842089003767,723227.8975425159
